date,institutional,other,individual,foreign,total,ticker
2021.7.31,12662030700,-668278300,-62407830500,50414078100,0,020150
2021.8.31,-3929798200,-3139917300,25994709400,-18924993900,0,020150
2021.9.30,33361667100,-1515838800,-82534929500,50689101200,0,020150
2021.10.31,7656438900,-1780810200,-39344267200,33468638500,0,020150
2021.11.30,-24894459600,-1218615000,-6528620500,32641695100,0,020150
2021.12.31,43254785500,1449541000,-57310945000,12606618500,0,020150
2013.4.30,4002363300,-25123500,-2416589800,-1560650000,0,039490
2013.5.31,-4911303500,-1411272600,4133517400,2189058700,0,039490
2013.6.30,-1460365200,-366366000,5090975200,-3264244000,0,039490
2013.7.31,-3127903600,-466044850,-1601262850,5195211300,0,039490
2013.8.31,-6599337500,-404434200,3316231500,3687540200,0,039490
2013.9.30,-8599499400,-43944400,3757856900,4885586900,0,039490
2013.10.31,2316871200,-38014200,-6173665300,3894808300,0,039490
2013.11.30,-1185750300,-275394700,3580323000,-2119178000,0,039490
2013.12.31,-5572001050,-13760000,3641885150,1943875900,0,039490
2014.1.31,4450178200,148666800,-7413132300,2814287300,0,039490
2014.2.28,2605089600,-275194700,2165877700,-4495772600,0,039490
2014.3.31,1996697100,221602800,-2995034100,776734200,0,039490
2014.4.30,-12566629000,-74422300,7725294850,4915756450,0,039490
2014.5.31,-21203640250,36814400,13644454100,7522371750,0,039490
2014.6.30,-12475034750,-540587300,3160608600,9855013450,0,039490
2014.7.31,-4373512100,1465503800,-6015201050,8923209350,0,039490
2014.8.31,1723626500,-59411900,-8332203000,6667988400,0,039490
2014.9.30,742550200,357030650,-3235320400,2135739550,0,039490
2014.10.31,-4913099200,22124850,4760221800,130752550,0,039490
2014.11.30,-4069100600,931233400,-6364708150,9502575350,0,039490
2014.12.31,-5888454100,235631500,-270304500,5923127100,0,039490
2015.1.31,7051292000,1265609100,-432047550,-7884853550,0,039490
2015.2.28,9932114000,-626672800,-7850220100,-1455221100,0,039490
2015.3.31,51081124400,-946858900,6203786200,-56338051700,0,039490
2015.4.30,17192844900,688445400,9648294100,-27529584400,0,039490
2015.5.31,-5665825800,303136200,-2796844300,8159533900,0,039490
2015.6.30,5913179000,-271547800,-206324300,-5435306900,0,039490
2015.7.31,-5481984100,-13225200,5699459900,-204250600,0,039490
2015.8.31,-3676283600,2898198100,6131578600,-5353493100,0,039490
2015.9.30,-4530194300,3885261100,-1294845500,1939778700,0,039490
2015.10.31,-9557487200,764451200,2818599200,5974436800,0,039490
2015.11.30,2998971700,1966816200,-6764503400,1798715500,0,039490
2015.12.31,3571261100,388454600,-3374592400,-585123300,0,039490
2016.1.31,7360676850,-1015888400,-3041878550,-3302909900,0,039490
2016.2.29,6354591850,-308993100,-7066011200,1020412450,0,039490
2016.3.31,-17058013500,-274109700,-6100665100,23432788300,0,039490
2016.4.30,-2945432700,-4012473800,-2276332200,9234238700,0,039490
2016.5.31,17283909400,-4609660000,-3761859000,-8912390400,0,039490
2016.6.30,8695274600,-6628211600,-1410124800,-656938200,0,039490
2016.7.31,6180433700,-81099900,-2883437900,-3215895900,0,039490
2016.8.31,-11582294120,-84464700,301254100,11365504720,0,039490
2016.9.30,-7572461100,-33710300,785135300,6821036100,0,039490
2016.10.31,-4249549200,35821000,2858639100,1355089100,0,039490
2016.11.30,15462735500,-5305100,-1199425300,-14258005100,0,039490
2016.12.31,19289854000,-113814800,-5261860500,-13914178700,0,039490
2017.1.31,16475762100,108880800,713463100,-17298106000,0,039490
2017.2.28,14628561000,-307020500,-98283300,-14223257200,0,039490
2017.3.31,11072525200,340549600,-1489434900,-9923639900,0,039490
2017.4.30,18644567100,6908900,2433452500,-21084928500,0,039490
2017.5.31,16291313300,1771413500,10216672800,-28279399600,0,039490
2017.6.30,12197087500,1793402400,-11808684700,-2181805200,0,039490
2017.7.31,-9942580800,360832500,13290650900,-3708902600,0,039490
2017.8.31,3514861700,-1071069900,1351021500,-3794813300,0,039490
2017.9.30,-13131418600,-103906700,4744144200,8491181100,0,039490
2017.10.31,-16546351800,819153400,5517328300,10209870100,0,039490
2017.11.30,49904761900,-2325398500,-18226988500,-29352374900,0,039490
2017.12.31,16952122300,5664500,-9751608900,-7206177900,0,039490
2018.1.31,948787500,1155198700,5415128500,-7519114700,0,039490
2018.2.28,18545653900,564647100,-3764175900,-15346125100,0,039490
2018.3.31,10864691400,-52975200,-5469968100,-5341748100,0,039490
2018.4.30,18653540000,1059754500,4899235500,-24612530000,0,039490
2018.5.31,28689136000,-683106500,4429075500,-32435105000,0,039490
2018.6.30,9871431000,687303000,6365781500,-16924515500,0,039490
2018.7.31,7331766900,-1339902300,8304497100,-14296361700,0,039490
2018.8.31,-2750260300,121885700,4164311800,-1535937200,0,039490
2018.9.30,10964448600,285338300,-5178897000,-6070889900,0,039490
2018.10.31,-26628139500,-851107400,23406825600,4072421300,0,039490
2018.11.30,-18400046300,-143026100,-13409829600,31952902000,0,039490
2018.12.31,-13736633400,-1142482000,11736544200,3142571200,0,039490
2019.1.31,-2865112900,1215676700,-8235011800,9884448000,0,039490
2019.2.28,-22851926000,987762500,18203418900,3660744600,0,039490
2019.3.31,50159100,-1847244800,-15540403600,17337489300,0,039490
2019.4.30,-5194574900,439948300,19945318900,-15190692300,0,039490
2019.5.31,-260960400,-54323200,12614406300,-12299122700,0,039490
2019.6.30,-4744130500,9310800,-12666603800,17401423500,0,039490
2019.7.31,-21401924600,147103900,11193311200,10061509500,0,039490
2019.8.31,-21277240200,125084100,12258127600,8894028500,0,039490
2019.9.30,-1464086000,258655100,-1604495800,2809926700,0,039490
2019.10.31,10057794400,-22555600,-7143422700,-2891816100,0,039490
2019.11.30,9717633100,-244930200,-19206100100,9733397200,0,039490
2019.12.31,11445912800,-250787100,-16164381100,4969255400,0,039490
2020.1.31,-10204405800,-6720000,2701929000,7509196800,0,039490
2020.2.29,-25714169100,-151565000,7306162400,18559571700,0,039490
2020.3.31,573003500,7817866700,-4857343500,-3533526700,0,039490
2020.4.30,-4453665200,8079509600,-6687896200,3062051800,0,039490
2020.5.31,20908363200,-229944100,-13384164700,-7294254400,0,039490
2020.6.30,28128657100,324947600,-7188462600,-21265142100,0,039490
2020.7.31,-1545212700,1170677100,11136390900,-10761855300,0,039490
2020.8.31,-12873570700,-1323549700,17574965000,-3377844600,0,039490
2020.9.30,-27419739900,-42420900,10206808400,17255352400,0,039490
2020.10.31,7829369600,1021774500,-12084760500,3233616400,0,039490
2020.11.30,10028168500,1987790500,-8560346000,-3455613000,0,039490
2020.12.31,-69458741500,-2280564000,1.01173E+11,-29433558000,0,039490
2021.1.31,-87255048000,-2591815000,31778654500,58068208500,0,039490
2021.2.28,-66294685000,-2558326000,26939749000,41913262000,0,039490
2021.3.31,-46127252500,2024843000,44274460000,-172050500,0,039490
2021.4.30,4255524500,-218590000,-16153554500,12116620000,0,039490
2021.5.31,-11768942000,4137942000,33463406500,-25832406500,0,039490
2021.6.30,-9260974500,-855034000,-29238646000,39354654500,0,039490
2021.7.31,-45110184000,192544500,47416041500,-2498402000,0,039490
2021.8.31,-10229843500,1645025500,-12619707500,21204525500,0,039490
2021.9.30,-18886689000,252460000,1523432000,17110797000,0,039490
2021.10.31,-21477152500,213545000,5038614500,16224993000,0,039490
2021.11.30,-12848334900,3266604600,3991984000,5589746300,0,039490
2021.12.31,10663999900,1160218700,-23253024000,11428805400,0,039490
2013.4.30,17149785050,-679589500,-3532033900,-12938161650,0,111770
2013.5.31,10692769050,389718500,4967113250,-16049600800,0,111770
2013.6.30,15532104150,-377421500,-16971206550,1816523900,0,111770
2013.7.31,-5144467850,-107681850,11082740350,-5830590650,0,111770
2013.8.31,5378353900,1925427000,8784128150,-16087909050,0,111770
2013.9.30,-5357223700,504222000,-134683500,4987685200,0,111770
2013.10.31,10358909900,-1114587500,-8849786450,-394535950,0,111770
2013.11.30,7648658150,-1912328000,-5750520150,14190000,0,111770
2013.12.31,866184900,699560500,-3302713950,1736968550,0,111770
2014.1.31,-1478354000,137752300,-1273704300,2614306000,0,111770
2014.2.28,13651790100,1615794750,2668781150,-17936366000,0,111770
2014.3.31,13882650450,-149123000,-6420459000,-7313068450,0,111770
2014.4.30,3824399050,-2546979300,-3258732200,1981312450,0,111770
2014.5.31,3647011800,-122731000,-7873094000,4348813200,0,111770
2014.6.30,8384209400,-3280071150,-174431900,-4929706350,0,111770
2014.7.31,5537844900,-3013964750,8807111100,-11330991250,0,111770
2014.8.31,19880512400,-1546984100,-7091745300,-11241783000,0,111770
2014.9.30,9922554000,-1078572400,3478230800,-12322212400,0,111770
2014.10.31,-23073621800,-1095644100,355266600,23813999300,0,111770
2014.11.30,18304485800,928358000,3125591200,-22358435000,0,111770
2014.12.31,29060501500,2001617250,-1859719650,-29202399100,0,111770
2015.1.31,7985170500,1419239000,-2430818250,-6973591250,0,111770
2015.2.28,2029109400,-1057612300,6738076800,-7709573900,0,111770
2015.3.31,-17253099900,2088463100,3019332250,12145304550,0,111770
2015.4.30,23781434800,-476869200,-15860888500,-7443677100,0,111770
2015.5.31,-5016400600,-1661276300,-3108299200,9785976100,0,111770
2015.6.30,3633028600,58937400,1758748900,-5450714900,0,111770
2015.7.31,63333766400,-4829700,12157266350,-75486203050,0,111770
2015.8.31,56245942700,-1954480500,-17968785900,-36322676300,0,111770
2015.9.30,32126168000,-182062000,-7614701000,-24329405000,0,111770
2015.10.31,-24612250150,-446707850,53908030900,-28849072900,0,111770
2015.11.30,6910041400,579722150,8464573500,-15954337050,0,111770
2015.12.31,2529631850,742973400,-2796396300,-476208950,0,111770
2016.1.31,17133198850,2034163250,-23838333550,4670971450,0,111770
2016.2.29,-2015156100,530343150,-16239787800,17724600750,0,111770
2016.3.31,-14354668500,-50410550,8066285900,6338793150,0,111770
2016.4.30,-13950752550,-499853550,8482139200,5968466900,0,111770
2016.5.31,-6520013650,1133041000,10052737150,-4665764500,0,111770
2016.6.30,11327229200,843519000,964562650,-13135310850,0,111770
2016.7.31,-28241549400,287771200,24882266800,3071511400,0,111770
2016.8.31,-5037705700,-738974350,16157772400,-10381092350,0,111770
2016.9.30,-15186448200,-116544400,-12889856050,28192848650,0,111770
2016.10.31,-19571886200,-39299950,9651206700,9959979450,0,111770
2016.11.30,-20127165150,490741950,11524277950,8112145250,0,111770
2016.12.31,31173250,-34891250,-7896088550,7899806550,0,111770
2017.1.31,-24616205000,436983600,19611429500,4567791900,0,111770
2017.2.28,16322477050,-173946900,-19602604500,3454074350,0,111770
2017.3.31,11851985800,108189000,-12115541050,155366250,0,111770
2017.4.30,1969882150,34683850,-4229288100,2224722100,0,111770
2017.5.31,10681756250,-1158601200,-9746153700,222998650,0,111770
2017.6.30,-6283514300,-180899050,1954575750,4509837600,0,111770
2017.7.31,917562850,-104899900,238270850,-1050933800,0,111770
2017.8.31,8068560350,-219748500,-7509046750,-339765100,0,111770
2017.9.30,-641475000,139123050,-1824616400,2326968350,0,111770
2017.10.31,-4993260100,-38567100,-4114287650,9146114850,0,111770
2017.11.30,3797704200,321424950,5030608900,-9149738050,0,111770
2017.12.31,6603298950,-750889550,865003800,-6717413200,0,111770
2018.1.31,-6657343350,54966550,4122259700,2480117100,0,111770
2018.2.28,-3959634350,-185677450,5994234050,-1848922250,0,111770
2018.3.31,-868699350,-268259000,2139045250,-1002086900,0,111770
2018.4.30,11798243850,-99622450,-9103129100,-2595492300,0,111770
2018.5.31,1853718950,87382350,-8644318400,6703217100,0,111770
2018.6.30,5140857100,608870500,-10434150050,4684422450,0,111770
2018.7.31,-3174190650,40567750,1407079600,1726543300,0,111770
2018.8.31,1106061650,-223760400,-9491281900,8608980650,0,111770
2018.9.30,6235687050,-36152500,-10433517950,4233983400,0,111770
2018.10.31,-10406665600,-386393550,-3130708250,13923767400,0,111770
2018.11.30,-13020593700,485490400,-956614250,13491717550,0,111770
2018.12.31,-11625512300,44219550,-2188475550,13769768300,0,111770
2019.1.31,-17864111700,-121738900,7504662850,10481187750,0,111770
2019.2.28,3286644700,-82666650,-3582645350,378667300,0,111770
2019.3.31,3751613250,290543200,8605046650,-12647203100,0,111770
2019.4.30,19606729100,-530978350,-16120129100,-2955621650,0,111770
2019.5.31,33010180300,-247781450,-7410078100,-25352320750,0,111770
2019.6.30,13089114300,-8024300,-1320307300,-11760782700,0,111770
2019.7.31,4506595550,50413300,1993253900,-6550262750,0,111770
2019.8.31,10850587300,238403650,40547750,-11129538700,0,111770
2019.9.30,-667107850,27845850,92326900,546935100,0,111770
2019.10.31,522276500,-28165300,257333100,-751444300,0,111770
2019.11.30,-4822738400,228733550,3862642400,731362450,0,111770
2019.12.31,-10112894200,121260200,2473386100,7518247900,0,111770
2020.1.31,-12199515800,279674750,1565767250,10354073800,0,111770
2020.2.29,10356925700,101672350,-1665193200,-8793404850,0,111770
2020.3.31,-15714372400,2964907400,6633389800,6116075200,0,111770
2020.4.30,3743202700,-596077250,-2075120150,-1072005300,0,111770
2020.5.31,22845345600,-4007150950,-4855256450,-13982938200,0,111770
2020.6.30,-13036542700,1256455800,10568831150,1211255750,0,111770
2020.7.31,-22780143350,467474600,16998859200,5313809550,0,111770
2020.8.31,27888696450,-1680455100,-24302962250,-1905279100,0,111770
2020.9.30,8137849700,1489762050,1577303450,-11204915200,0,111770
2020.10.31,2886581600,-693362700,-2376520150,183301250,0,111770
2020.11.30,-13011977400,-652370300,8182564950,5481782750,0,111770
2020.12.31,-19534638850,44262150,12456134250,7034242450,0,111770
2021.1.31,-7711108300,328356500,1818918300,5563833500,0,111770
2021.2.28,15321522400,205325350,-25398048300,9871200550,0,111770
2021.3.31,-5928463800,-736440300,-4891915700,11556819800,0,111770
2021.4.30,-15047439200,-40829800,-5130314550,20218583550,0,111770
2021.5.31,12749381400,336666300,-6415307500,-6670740200,0,111770
2021.6.30,-25222377500,-442095150,10441708950,15222763700,0,111770
2021.7.31,-29494666250,-479668550,18639729200,11334605600,0,111770
2021.8.31,-1015422750,893367300,-5398797300,5520852750,0,111770
2021.9.30,23477818600,-170946800,-18468874750,-4837997050,0,111770
2021.10.31,6963338900,273092700,-154673050,-7081758550,0,111770
2021.11.30,-20313091700,-177550950,8962378200,11528264450,0,111770
2021.12.31,14685038950,95585100,-17103574150,2322950100,0,111770
2013.4.30,10689762600,-649768500,-10398783850,358789750,0,000880
2013.5.31,-12028413200,124111000,-3059260400,14963562600,0,000880
2013.6.30,12926099550,731130500,-4750294800,-8906935250,0,000880
2013.7.31,-10771250050,-5320500,5730700,10770839850,0,000880
2013.8.31,-3161174200,-600630000,-6099136400,9860940600,0,000880
2013.9.30,-23144191650,-711331000,-15810235150,39665757800,0,000880
2013.10.31,-6109165800,-3335345000,-30382069300,39826580100,0,000880
2013.11.30,-24372247000,-1335064500,-11521658600,37228970100,0,000880
2013.12.31,-14462974400,-81845500,1711565250,12833254650,0,000880
2014.1.31,5059770100,2498178000,1504175050,-9062123150,0,000880
2014.2.28,3385488900,1846411000,12437869350,-17669769250,0,000880
2014.3.31,2941432350,330221000,15522672850,-18794326200,0,000880
2014.4.30,-24690853650,1250874500,32228713500,-8788734350,0,000880
2014.5.31,-20812197800,339467000,29952468800,-9479738000,0,000880
2014.6.30,-15773603550,-1391119000,17714102000,-549379450,0,000880
2014.7.31,21387081100,-397841750,-6763441050,-14225798300,0,000880
2014.8.31,27587579850,-551540850,-10581349600,-16454689400,0,000880
2014.9.30,26614087350,2168393000,411776850,-29194257200,0,000880
2014.10.31,16448416200,15696150,-3760331550,-12703780800,0,000880
2014.11.30,32090430450,-1452132400,-29298490650,-1339807400,0,000880
2014.12.31,16328207400,-606487750,-15948276800,226557150,0,000880
2015.1.31,-17101102900,-1248954100,-478621700,18828678700,0,000880
2015.2.28,-8282815500,259108850,-4931994000,12955700650,0,000880
2015.3.31,50477000500,-378164200,-49958321700,-140514600,0,000880
2015.4.30,15294056600,40929150,-37655052750,22320067000,0,000880
2015.5.31,6140690300,1637581500,-20997081250,13218809450,0,000880
2015.6.30,30273229550,-1251449700,-34835988750,5814208900,0,000880
2015.7.31,11830052250,134076450,2158346050,-14122474750,0,000880
2015.8.31,-7674859200,-142916150,2481858500,5335916850,0,000880
2015.9.30,-24977139400,-591613050,6424078350,19144674100,0,000880
2015.10.31,-39397765100,456926400,25459205900,13481632800,0,000880
2015.11.30,19454204600,201224700,850995850,-20506425150,0,000880
2015.12.31,43111790850,779837900,-19246233850,-24645394900,0,000880
2016.1.31,-16604318750,-799660950,14865110850,2538868850,0,000880
2016.2.29,-24417020150,224754700,10690066650,13502198800,0,000880
2016.3.31,-7792110800,1789639800,2041746500,3960724500,0,000880
2016.4.30,7997527900,160969950,-4686116700,-3472381150,0,000880
2016.5.31,-12625858000,-49972000,2944732150,9731097850,0,000880
2016.6.30,-48343836750,803874100,15852449000,31687513650,0,000880
2016.7.31,-15647142450,559035300,9700873250,5387233900,0,000880
2016.8.31,-1280281450,85035550,-7664777650,8860023550,0,000880
