date,BPS,PER,PBR,EPS,DIV,DPS,ticker
2021.11.30,107945,7.3,0.21,3102,5.37,1216,015760
2021.12.31,107945,6.75,0.19,3102,5.8,1216,015760
2013.4.30,57935,7.78,0.68,5097,1.51,600,086790
2013.5.31,64789,5.2,0.53,6569,1.32,450,086790
2013.6.30,64789,5.88,0.6,6569,1.17,450,086790
2013.7.31,64789,5.08,0.51,6569,1.35,450,086790
2013.8.31,64789,5.52,0.56,6569,1.24,450,086790
2013.9.30,64789,5.37,0.54,6569,1.27,450,086790
2013.10.31,64789,5.66,0.57,6569,1.21,450,086790
2013.11.30,64789,6.16,0.62,6569,1.11,450,086790
2013.12.31,64789,6.1,0.62,6569,1.12,450,086790
2014.1.31,64789,6.68,0.68,6569,1.03,450,086790
2014.2.28,64789,6.08,0.62,6569,1.13,450,086790
2014.3.31,64789,6.17,0.63,6569,1.11,450,086790
2014.4.30,64789,5.97,0.61,6569,1.15,450,086790
2014.5.31,68756,10.68,0.53,3399,1.1,400,086790
2014.6.30,68756,10.97,0.54,3399,1.07,400,086790
2014.7.31,68756,10.91,0.54,3399,1.08,400,086790
2014.8.31,68756,12.4,0.61,3399,0.95,400,086790
2014.9.30,68756,12.52,0.62,3399,0.94,400,086790
2014.10.31,68756,11.09,0.55,3399,1.06,400,086790
2014.11.30,68756,10.81,0.53,3399,1.09,400,086790
2014.12.31,68756,9.72,0.48,3399,1.21,400,086790
2015.1.31,68756,9.41,0.47,3399,1.25,400,086790
2015.2.28,68756,9.5,0.47,3399,1.24,400,086790
2015.3.31,68756,8.65,0.43,3399,1.36,400,086790
2015.4.30,68756,8.43,0.42,3399,1.4,400,086790
2015.5.31,72879,10.17,0.44,3177,1.86,600,086790
2015.6.30,72879,9.25,0.4,3177,2.04,600,086790
2015.7.31,72879,9.25,0.4,3177,2.04,600,086790
2015.8.31,72879,9.11,0.4,3177,2.07,600,086790
2015.9.30,72879,8.42,0.37,3177,2.24,600,086790
2015.10.31,72879,8.28,0.36,3177,2.28,600,086790
2015.11.30,72879,8.64,0.38,3177,2.19,600,086790
2015.12.31,72879,8.07,0.35,3177,2.34,600,086790
2016.1.31,72879,7.21,0.31,3177,2.62,600,086790
2016.2.29,72879,6.64,0.29,3177,2.84,600,086790
2016.3.31,72879,6.56,0.29,3177,2.88,600,086790
2016.4.30,72879,7.54,0.33,3177,2.51,600,086790
2016.5.31,74829,8.31,0.33,3001,2.61,650,086790
2016.6.30,74829,8.38,0.34,3001,2.58,650,086790
2016.7.31,74829,7.8,0.31,3001,2.78,650,086790
2016.8.31,74829,9.21,0.37,3001,2.35,650,086790
2016.9.30,74829,9.9,0.4,3001,2.19,650,086790
2016.10.31,74829,9.61,0.39,3001,2.25,650,086790
2016.11.30,74829,10.81,0.43,3001,2,650,086790
2016.12.31,74829,10.76,0.43,3001,2.01,650,086790
2017.1.31,74829,10.3,0.41,3001,2.1,650,086790
2017.2.28,74829,11.78,0.47,3001,1.84,650,086790
2017.3.31,74829,12.23,0.49,3001,1.77,650,086790
2017.4.30,74829,12.41,0.5,3001,1.74,650,086790
2017.5.31,75971,9.05,0.53,4421,2.63,1050,086790
2017.6.30,75971,9.32,0.54,4421,2.55,1050,086790
2017.7.31,75971,10.31,0.6,4421,2.3,1050,086790
2017.8.31,75971,11.69,0.68,4421,2.03,1050,086790
2017.9.30,75971,10.93,0.64,4421,2.17,1050,086790
2017.10.31,75971,11.2,0.65,4421,2.12,1050,086790
2017.11.30,75971,10.83,0.63,4421,2.19,1050,086790
2017.12.31,75971,10.33,0.6,4421,2.3,1050,086790
2018.1.31,75971,11.51,0.67,4421,2.06,1050,086790
2018.2.28,75971,11.58,0.67,4421,2.05,1050,086790
2018.3.31,75971,11.04,0.64,4421,2.15,1050,086790
2018.4.30,75971,10.17,0.59,4421,2.34,1050,086790
2018.5.31,80654,6.87,0.58,6817,3.31,1550,086790
2018.6.30,80654,6.15,0.52,6817,3.7,1550,086790
2018.7.31,80654,6.26,0.53,6817,3.63,1550,086790
2018.8.31,80654,6.6,0.56,6817,3.44,1550,086790
2018.9.30,80654,6.27,0.53,6817,3.63,1550,086790
2018.10.31,80654,6.71,0.57,6817,3.39,1550,086790
2018.11.30,80654,5.6,0.47,6817,4.06,1550,086790
2018.12.31,80654,5.45,0.46,6817,4.17,1550,086790
2019.1.31,80654,5.3,0.45,6817,4.29,1550,086790
2019.2.28,80654,5.88,0.5,6817,3.87,1550,086790
2019.3.31,80654,5.6,0.47,6817,4.06,1550,086790
2019.4.30,80654,5.51,0.47,6817,4.13,1550,086790
2019.5.31,88026,5.01,0.42,7360,5.15,1900,086790
2019.6.30,88026,4.99,0.42,7360,5.18,1900,086790
2019.7.31,88026,5.1,0.43,7360,5.06,1900,086790
2019.8.31,88026,4.78,0.4,7360,5.4,1900,086790
2019.9.30,88026,4.42,0.37,7360,5.84,1900,086790
2019.10.31,88026,4.74,0.4,7360,5.45,1900,086790
2019.11.30,88026,4.65,0.39,7360,5.56,1900,086790
2019.12.31,88026,4.89,0.41,7360,5.28,1900,086790
2020.1.31,88026,4.88,0.41,7360,5.29,1900,086790
2020.2.29,88026,4.51,0.38,7360,5.72,1900,086790
2020.3.31,88026,4.18,0.35,7360,6.18,1900,086790
2020.4.30,88026,2.97,0.25,7360,8.7,1900,086790
2020.5.31,93673,3.34,0.28,7898,7.97,2100,086790
2020.6.30,93673,3.81,0.32,7898,6.98,2100,086790
2020.7.31,93673,3.46,0.29,7898,7.69,2100,086790
2020.8.31,93673,3.74,0.32,7898,7.11,2100,086790
2020.9.30,93673,3.61,0.3,7898,7.37,2100,086790
2020.10.31,93673,3.71,0.31,7898,7.17,2100,086790
2020.11.30,93673,4.08,0.34,7898,6.51,2100,086790
2020.12.31,93673,4.41,0.37,7898,6.03,2100,086790
2021.1.31,93673,4.24,0.36,7898,6.28,2100,086790
2021.2.28,93673,4.45,0.38,7898,5.97,2100,086790
2021.3.31,93673,4.8,0.4,7898,5.54,2100,086790
2021.4.30,93673,5.24,0.44,7898,5.08,2100,086790
2021.5.31,102296,4.96,0.43,8858,4.21,1850,086790
2021.6.30,102296,5.24,0.45,8858,3.98,1850,086790
2021.7.31,102296,5.11,0.44,8858,4.08,1850,086790
2021.8.31,102296,4.83,0.42,8858,4.32,1850,086790
2021.9.30,102296,5.09,0.44,8858,4.1,1850,086790
2021.10.31,102296,5.18,0.45,8858,4.03,1850,086790
2021.11.30,102296,5.1,0.44,8858,4.09,1850,086790
2021.12.31,102296,4.56,0.39,8858,4.58,1850,086790
2013.4.30,152727,12.15,1.43,18024,1.71,3750,000810
2013.5.31,152727,12.84,1.52,18024,1.62,3750,000810
2013.6.30,152727,12.43,1.47,18024,1.67,3750,000810
2013.7.31,152727,12.95,1.53,18024,1.61,3750,000810
2013.8.31,176910,13.92,1.4,17775,1.52,3750,000810
2013.9.30,176910,13.95,1.4,17775,1.51,3750,000810
2013.10.31,176910,13.95,1.4,17775,1.51,3750,000810
2013.11.30,176910,14.23,1.43,17775,1.48,3750,000810
2013.12.31,176910,14.63,1.47,17775,1.44,3750,000810
2014.1.31,176910,14.18,1.42,17775,1.49,3750,000810
2014.2.28,176910,13.56,1.36,17775,1.56,3750,000810
2014.3.31,176910,13.02,1.31,17775,1.62,3750,000810
2014.4.30,176910,13.61,1.37,17775,1.55,3750,000810
2014.5.31,155587,20.93,1.61,11994,1.1,2750,000810
2014.6.30,155587,21.64,1.67,11994,1.06,2750,000810
2014.7.31,155587,21.39,1.65,11994,1.07,2750,000810
2014.8.31,155587,23.47,1.81,11994,0.98,2750,000810
2014.9.30,155587,23.47,1.81,11994,0.98,2750,000810
2014.10.31,155587,23.3,1.8,11994,0.98,2750,000810
2014.11.30,155587,24.51,1.89,11994,0.94,2750,000810
2014.12.31,155587,25.22,1.94,11994,0.91,2750,000810
2015.1.31,155587,23.76,1.83,11994,0.96,2750,000810
2015.2.28,155587,24.93,1.92,11994,0.92,2750,000810
2015.3.31,155587,20.55,1.58,11994,1.12,2750,000810
2015.4.30,155587,21.55,1.66,11994,1.06,2750,000810
2015.5.31,188371,15.92,1.59,18786,1.51,4500,000810
2015.6.30,188371,15.44,1.54,18786,1.55,4500,000810
2015.7.31,188371,15.38,1.53,18786,1.56,4500,000810
2015.8.31,188371,14.03,1.4,18786,1.71,4500,000810
2015.9.30,188371,14.05,1.4,18786,1.7,4500,000810
2015.10.31,188371,15.06,1.5,18786,1.59,4500,000810
2015.11.30,188371,17.27,1.72,18786,1.39,4500,000810
2015.12.31,188371,16.55,1.65,18786,1.45,4500,000810
2016.1.31,188371,16.4,1.64,18786,1.46,4500,000810
2016.2.29,188371,16.29,1.62,18786,1.47,4500,000810
2016.3.31,188371,16.53,1.65,18786,1.45,4500,000810
2016.4.30,188371,15.46,1.54,18786,1.55,4500,000810
2016.5.31,199145,16.16,1.49,18384,1.73,5150,000810
2016.6.30,199145,15.15,1.4,18384,1.85,5150,000810
2016.7.31,199145,14.58,1.35,18384,1.92,5150,000810
2016.8.31,199145,15.2,1.4,18384,1.84,5150,000810
2016.9.30,199145,15.23,1.41,18384,1.84,5150,000810
2016.10.31,199145,15.37,1.42,18384,1.82,5150,000810
2016.11.30,199145,15.37,1.42,18384,1.82,5150,000810
2016.12.31,199145,15.67,1.45,18384,1.79,5150,000810
2017.1.31,199145,14.39,1.33,18384,1.95,5150,000810
2017.2.28,199145,14.61,1.35,18384,1.92,5150,000810
2017.3.31,199145,14.06,1.3,18384,1.99,5150,000810
2017.4.30,199145,14.52,1.34,18384,1.93,5150,000810
2017.5.31,217351,13.33,1.24,20175,2.27,6100,000810
2017.6.30,217351,14.45,1.34,20175,2.09,6100,000810
2017.7.31,217351,14.1,1.31,20175,2.14,6100,000810
2017.8.31,217351,15.14,1.41,20175,2,6100,000810
2017.9.30,217351,13.38,1.24,20175,2.26,6100,000810
2017.10.31,217351,14,1.3,20175,2.16,6100,000810
2017.11.30,217351,13.26,1.23,20175,2.28,6100,000810
2017.12.31,217351,12.81,1.19,20175,2.36,6100,000810
2018.1.31,217351,13.16,1.22,20175,2.3,6100,000810
2018.2.28,217351,14.47,1.34,20175,2.09,6100,000810
2018.3.31,217351,14.08,1.31,20175,2.15,6100,000810
2018.4.30,217351,13.36,1.24,20175,2.26,6100,000810
2018.5.31,235548,11.75,1.13,22731,3.75,10000,000810
2018.6.30,235548,11.17,1.08,22731,3.94,10000,000810
2018.7.31,235548,11.42,1.1,22731,3.85,10000,000810
2018.8.31,235548,12.01,1.16,22731,3.66,10000,000810
2018.9.30,235548,11.61,1.12,22731,3.79,10000,000810
2018.10.31,235548,12.52,1.21,22731,3.51,10000,000810
2018.11.30,235548,11.99,1.16,22731,3.67,10000,000810
2018.12.31,235548,11.9,1.15,22731,3.7,10000,000810
2019.1.31,235548,11.64,1.12,22731,3.78,10000,000810
2019.2.28,235548,12.49,1.21,22731,3.52,10000,000810
2019.3.31,235548,13.11,1.27,22731,3.36,10000,000810
2019.4.30,235548,13.59,1.31,22731,3.24,10000,000810
2019.5.31,244508,12.21,1.26,25182,3.74,11500,000810
2019.6.30,244508,11.06,1.14,25182,4.13,11500,000810
2019.7.31,244508,10.68,1.1,25182,4.28,11500,000810
2019.8.31,244508,10.46,1.08,25182,4.36,11500,000810
2019.9.30,244508,9.01,0.93,25182,5.07,11500,000810
2019.10.31,244508,9.01,0.93,25182,5.07,11500,000810
2019.11.30,244508,8.7,0.9,25182,5.25,11500,000810
2019.12.31,244508,9.31,0.96,25182,4.9,11500,000810
2020.1.31,244508,9.47,0.98,25182,4.82,11500,000810
2020.2.29,244508,8.34,0.86,25182,5.48,11500,000810
2020.3.31,244508,7.84,0.81,25182,5.82,11500,000810
2020.4.30,244508,5.96,0.61,25182,7.67,11500,000810
2020.5.31,282791,12.07,0.65,15126,4.66,8500,000810
2020.6.30,282791,12.33,0.66,15126,4.56,8500,000810
2020.7.31,282791,11.9,0.64,15126,4.72,8500,000810
2020.8.31,282791,11.04,0.59,15126,5.09,8500,000810
2020.9.30,282791,12.63,0.68,15126,4.45,8500,000810
2020.10.31,282791,12.23,0.65,15126,4.59,8500,000810
2020.11.30,282791,12.26,0.66,15126,4.58,8500,000810
2020.12.31,282791,12.56,0.67,15126,4.47,8500,000810
2021.1.31,282791,12.1,0.65,15126,4.64,8500,000810
2021.2.28,282791,11.27,0.6,15126,4.99,8500,000810
2021.3.31,282791,11.97,0.64,15126,4.7,8500,000810
2021.4.30,282791,12.5,0.67,15126,4.5,8500,000810
2021.5.31,321574,11.4,0.63,17760,4.35,8800,000810
2021.6.30,321574,11.94,0.66,17760,4.15,8800,000810
2021.7.31,321574,12.27,0.68,17760,4.04,8800,000810
2021.8.31,321574,12.19,0.67,17760,4.06,8800,000810
2021.9.30,321574,12.78,0.71,17760,3.88,8800,000810
2021.10.31,321574,13.37,0.74,17760,3.71,8800,000810
2021.11.30,321574,13.23,0.73,17760,3.74,8800,000810
2021.12.31,321574,11.43,0.63,17760,4.33,8800,000810
2013.4.30,34875,11.81,2.18,6451,4.2,3200,033780
2013.5.31,37081,13.75,2.18,5869,3.97,3200,033780
2013.6.30,37081,13.36,2.11,5869,4.08,3200,033780
2013.7.31,37081,12.63,2,5869,4.32,3200,033780
2013.8.31,37081,12.95,2.05,5869,4.21,3200,033780
2013.9.30,37081,12.56,1.99,5869,4.34,3200,033780
2013.10.31,37081,13.1,2.07,5869,4.16,3200,033780
2013.11.30,37081,13.34,2.11,5869,4.09,3200,033780
2013.12.31,37081,13.2,2.09,5869,4.13,3200,033780
2014.1.31,37081,12.54,1.98,5869,4.35,3200,033780
2014.2.28,37081,12.92,2.04,5869,4.22,3200,033780
2014.3.31,37081,12.95,2.05,5869,4.21,3200,033780
2014.4.30,37081,13.49,2.14,5869,4.04,3200,033780
2014.5.31,38421,18.82,2.22,4533,3.75,3200,033780
2014.6.30,38421,18.93,2.23,4533,3.73,3200,033780
2014.7.31,38421,19.85,2.34,4533,3.56,3200,033780
2014.8.31,38421,22.17,2.62,4533,3.18,3200,033780
2014.9.30,38421,20.76,2.45,4533,3.4,3200,033780
2014.10.31,38421,20.74,2.45,4533,3.4,3200,033780
2014.11.30,38421,20.96,2.47,4533,3.37,3200,033780
2014.12.31,38421,19.99,2.36,4533,3.53,3200,033780
2015.1.31,38421,17.25,2.04,4533,4.09,3200,033780
2015.2.28,38421,17.65,2.08,4533,4,3200,033780
2015.3.31,38421,17.65,2.08,4533,4,3200,033780
2015.4.30,38421,19.83,2.34,4533,3.56,3200,033780
2015.5.31,41012,14.65,2.34,6558,3.54,3400,033780
2015.6.30,41012,14.75,2.36,6558,3.52,3400,033780
2015.7.31,41012,14.53,2.32,6558,3.57,3400,033780
2015.8.31,41012,16.93,2.71,6558,3.06,3400,033780
2015.9.30,41012,16.32,2.61,6558,3.18,3400,033780
2015.10.31,41012,16.32,2.61,6558,3.18,3400,033780
2015.11.30,41012,17.54,2.8,6558,2.96,3400,033780
2015.12.31,41012,16.77,2.68,6558,3.09,3400,033780
2016.1.31,41012,16.01,2.56,6558,3.24,3400,033780
2016.2.29,41012,15.86,2.54,6558,3.27,3400,033780
2016.3.31,41012,16.47,2.63,6558,3.15,3400,033780
2016.4.30,41012,17,2.72,6558,3.05,3400,033780
2016.5.31,45224,14.96,2.72,8222,2.76,3400,033780
2016.6.30,45224,15.26,2.78,8222,2.71,3400,033780
2016.7.31,45224,16.66,3.03,8222,2.48,3400,033780
2016.8.31,45224,14.9,2.71,8222,2.78,3400,033780
2016.9.30,45224,14.05,2.55,8222,2.94,3400,033780
2016.10.31,45224,14.96,2.72,8222,2.76,3400,033780
2016.11.30,45224,13.74,2.5,8222,3.01,3400,033780
2016.12.31,45224,12.47,2.27,8222,3.32,3400,033780
2017.1.31,45224,12.41,2.26,8222,3.33,3400,033780
2017.2.28,45224,12.11,2.2,8222,3.41,3400,033780
2017.3.31,45224,12.28,2.23,8222,3.37,3400,033780
2017.4.30,45224,11.99,2.18,8222,3.45,3400,033780
2017.5.31,51319,10.66,2.03,9759,3.46,3600,033780
2017.6.30,51319,11.53,2.19,9759,3.2,3600,033780
2017.7.31,51319,12.09,2.3,9759,3.05,3600,033780
2017.8.31,51319,11.63,2.21,9759,3.17,3600,033780
2017.9.30,51319,11.53,2.19,9759,3.2,3600,033780
2017.10.31,51319,10.61,2.02,9759,3.48,3600,033780
2017.11.30,51319,10.81,2.06,9759,3.41,3600,033780
2017.12.31,51319,12.4,2.36,9759,2.98,3600,033780
2018.1.31,51319,11.78,2.24,9759,3.13,3600,033780
2018.2.28,51319,11.02,2.09,9759,3.35,3600,033780
2018.3.31,51319,10.09,1.92,9759,3.65,3600,033780
2018.4.30,51319,10.3,1.96,9759,3.58,3600,033780
2018.5.31,56609,10.57,1.72,9217,4.11,4000,033780
2018.6.30,56609,10.47,1.7,9217,4.15,4000,033780
2018.7.31,56609,11.61,1.89,9217,3.74,4000,033780
2018.8.31,56609,11.55,1.88,9217,3.76,4000,033780
2018.9.30,56609,11.01,1.79,9217,3.94,4000,033780
2018.10.31,56609,11.12,1.81,9217,3.9,4000,033780
2018.11.30,56609,10.82,1.76,9217,4.01,4000,033780
2018.12.31,56609,11.23,1.83,9217,3.86,4000,033780
2019.1.31,56609,10.59,1.72,9217,4.1,4000,033780
2019.2.28,56609,10.73,1.75,9217,4.04,4000,033780
2019.3.31,56609,11.55,1.88,9217,3.76,4000,033780
2019.4.30,56609,11.39,1.85,9217,3.81,4000,033780
2019.5.31,58847,14.07,1.71,7141,3.98,4000,033780
2019.6.30,58847,14.07,1.71,7141,3.98,4000,033780
2019.7.31,58847,13.75,1.67,7141,4.07,4000,033780
2019.8.31,58847,13.51,1.64,7141,4.15,4000,033780
2019.9.30,58847,14.35,1.74,7141,3.9,4000,033780
2019.10.31,58847,14.84,1.8,7141,3.77,4000,033780
2019.11.30,58847,14.14,1.72,7141,3.96,4000,033780
2019.12.31,58847,13.65,1.66,7141,4.1,4000,033780
2020.1.31,58847,12.95,1.57,7141,4.32,4000,033780
2020.2.29,58847,13.08,1.59,7141,4.28,4000,033780
2020.3.31,58847,11.96,1.45,7141,4.68,4000,033780
2020.4.30,58847,9.94,1.21,7141,5.63,4000,033780
2020.5.31,63008,9.56,1.25,8208,5.61,4400,033780
2020.6.30,63008,10.36,1.35,8208,5.18,4400,033780
2020.7.31,63008,9.56,1.25,8208,5.61,4400,033780
2020.8.31,63008,9.72,1.27,8208,5.51,4400,033780
2020.9.30,63008,10.26,1.34,8208,5.23,4400,033780
2020.10.31,63008,10.11,1.32,8208,5.3,4400,033780
2020.11.30,63008,10.08,1.31,8208,5.32,4400,033780
2020.12.31,63008,10.16,1.32,8208,5.28,4400,033780
2021.1.31,63008,10,1.3,8208,5.36,4400,033780
2021.2.28,63008,9.76,1.27,8208,5.49,4400,033780
2021.3.31,63008,9.52,1.24,8208,5.63,4400,033780
2021.4.30,63008,9.92,1.29,8208,5.41,4400,033780
2021.5.31,65822,8.94,1.27,9320,5.76,4800,033780
2021.6.30,65822,9.15,1.3,9320,5.63,4800,033780
2021.7.31,65822,9.07,1.28,9320,5.68,4800,033780
2021.8.31,65822,8.86,1.25,9320,5.81,4800,033780
2021.9.30,65822,8.78,1.24,9320,5.87,4800,033780
2021.10.31,65822,8.67,1.23,9320,5.94,4800,033780
2021.11.30,65822,8.8,1.25,9320,5.85,4800,033780
2021.12.31,65822,8.87,1.26,9320,5.8,4800,033780
2013.4.30,45147,10.65,2.18,9226,1.02,1000,034730
2013.5.31,44731,12.25,2.09,7642,1.34,1250,034730
2013.6.30,44731,13.02,2.22,7642,1.26,1250,034730
2013.7.31,44731,12.72,2.17,7642,1.29,1250,034730
2013.8.31,44731,13.81,2.36,7642,1.18,1250,034730
2013.9.30,44731,14.26,2.44,7642,1.15,1250,034730
2013.10.31,44731,14.92,2.55,7642,1.1,1250,034730
2013.11.30,44731,15.05,2.57,7642,1.09,1250,034730
2013.12.31,44731,17.53,3,7642,0.93,1250,034730
2014.1.31,44731,17.21,2.94,7642,0.95,1250,034730
2014.2.28,44731,16.62,2.84,7642,0.98,1250,034730
2014.3.31,44731,18.97,3.24,7642,0.86,1250,034730
2014.4.30,44731,20.02,3.42,7642,0.82,1250,034730
2014.5.31,45601,34.42,3.14,4155,1.05,1500,034730
2014.6.30,45601,40.07,3.65,4155,0.9,1500,034730
2014.7.31,45601,41.16,3.75,4155,0.88,1500,034730
2014.8.31,45601,42.48,3.87,4155,0.85,1500,034730
2014.9.30,45601,51.14,4.66,4155,0.71,1500,034730
2014.10.31,45601,59.81,5.45,4155,0.6,1500,034730
2014.11.30,45601,59.45,5.42,4155,0.61,1500,034730
2014.12.31,45601,52.11,4.75,4155,0.69,1500,034730
2015.1.31,45601,55.48,5.05,4155,0.65,1500,034730
2015.2.28,45601,57.28,5.22,4155,0.63,1500,034730
2015.3.31,45601,49.7,4.53,4155,0.73,1500,034730
2015.4.30,45601,57.76,5.26,4155,0.63,1500,034730
2015.5.31,51709,87.86,4.91,2891,0.79,2000,034730
2015.6.30,51709,97.54,5.45,2891,0.71,2000,034730
2015.7.31,51709,97.72,5.46,2891,0.71,2000,034730
2015.8.31,51709,104.81,5.86,2891,0.66,2000,034730
2015.9.30,51709,93.39,5.22,2891,0.74,2000,034730
2015.10.31,51709,85.09,4.76,2891,0.81,2000,034730
2015.11.30,51709,93.05,5.2,2891,0.74,2000,034730
2015.12.31,51709,93.39,5.22,2891,0.74,2000,034730
2016.1.31,51709,81.11,4.53,2891,0.85,2000,034730
2016.2.29,51709,82.84,4.63,2891,0.84,2000,034730
2016.3.31,51709,85.78,4.8,2891,0.81,2000,034730
2016.4.30,51709,77.14,4.31,2891,0.9,2000,034730
2016.5.31,177177,2.03,1.24,107921,1.55,3400,034730
2016.6.30,177177,2.06,1.26,107921,1.53,3400,034730
2016.7.31,177177,1.89,1.15,107921,1.67,3400,034730
2016.8.31,177177,1.94,1.18,107921,1.62,3400,034730
2016.9.30,177177,1.94,1.18,107921,1.62,3400,034730
2016.10.31,177177,1.95,1.19,107921,1.62,3400,034730
2016.11.30,177177,2.04,1.24,107921,1.55,3400,034730
2016.12.31,177177,2.15,1.31,107921,1.47,3400,034730
2017.1.31,177177,2.13,1.3,107921,1.48,3400,034730
2017.2.28,177177,2.03,1.24,107921,1.55,3400,034730
2017.3.31,177177,2,1.22,107921,1.58,3400,034730
2017.4.30,177177,2.25,1.37,107921,1.4,3400,034730
2017.5.31,184873,17.91,1.33,13676,1.51,3700,034730
2017.6.30,184873,20.84,1.54,13676,1.3,3700,034730
2017.7.31,184873,20.62,1.53,13676,1.31,3700,034730
2017.8.31,184873,20,1.48,13676,1.35,3700,034730
2017.9.30,184873,19.78,1.46,13676,1.37,3700,034730
2017.10.31,184873,21.97,1.63,13676,1.23,3700,034730
2017.11.30,184873,21.64,1.6,13676,1.25,3700,034730
2017.12.31,184873,21.31,1.58,13676,1.27,3700,034730
2018.1.31,184873,20.69,1.53,13676,1.31,3700,034730
2018.2.28,184873,23.29,1.72,13676,1.16,3700,034730
2018.3.31,184873,20.44,1.51,13676,1.32,3700,034730
2018.4.30,184873,21.39,1.58,13676,1.26,3700,034730
2018.5.31,192595,10.11,1.58,30007,1.32,4000,034730
2018.6.30,192595,9.31,1.45,30007,1.43,4000,034730
2018.7.31,192595,8.38,1.31,30007,1.59,4000,034730
2018.8.31,192595,8.76,1.37,30007,1.52,4000,034730
2018.9.30,192595,8.7,1.36,30007,1.53,4000,034730
2018.10.31,192595,9.51,1.48,30007,1.4,4000,034730
2018.11.30,192595,8.51,1.33,30007,1.57,4000,034730
2018.12.31,192595,9.36,1.46,30007,1.42,4000,034730
2019.1.31,192595,8.4,1.31,30007,1.59,4000,034730
2019.2.28,192595,8.6,1.34,30007,1.55,4000,034730
2019.3.31,192595,8.91,1.39,30007,1.5,4000,034730
2019.4.30,192595,9.01,1.4,30007,1.48,4000,034730
2019.5.31,234433,6.4,1.1,40310,1.94,5000,034730
2019.6.30,234433,5.93,1.02,40310,2.09,5000,034730
2019.7.31,234433,5.76,0.99,40310,2.16,5000,034730
2019.8.31,234433,5.33,0.92,40310,2.33,5000,034730
2019.9.30,234433,4.99,0.86,40310,2.49,5000,034730
2019.10.31,234433,5.56,0.96,40310,2.23,5000,034730
2019.11.30,234433,6.52,1.12,40310,1.9,5000,034730
2019.12.31,234433,6.35,1.09,40310,1.95,5000,034730
2020.1.31,234433,6.4,1.1,40310,1.94,5000,034730
2020.2.29,234433,5.74,0.99,40310,2.16,5000,034730
2020.3.31,234433,4.74,0.81,40310,2.62,5000,034730
2020.4.30,234433,3.99,0.69,40310,3.11,5000,034730
2020.5.31,235255,13.63,0.75,12917,2.84,5000,034730
2020.6.30,235255,18.81,1.03,12917,2.06,5000,034730
2020.7.31,235255,22.99,1.26,12917,1.68,5000,034730
2020.8.31,235255,16.84,0.92,12917,2.3,5000,034730
2020.9.30,235255,16.61,0.91,12917,2.33,5000,034730
2020.10.31,235255,15.68,0.86,12917,2.47,5000,034730
2020.11.30,235255,14.17,0.78,12917,2.73,5000,034730
2020.12.31,235255,17.15,0.94,12917,2.26,5000,034730
2021.1.31,235255,19.32,1.06,12917,2,5000,034730
2021.2.28,235255,25.47,1.4,12917,1.52,5000,034730
2021.3.31,235255,21.21,1.16,12917,1.82,5000,034730
2021.4.30,235255,22.14,1.22,12917,1.75,5000,034730
2021.5.31,245819,77.31,1.11,3544,2.55,7000,034730
2021.6.30,245819,75.76,1.09,3544,2.61,7000,034730
2021.7.31,245819,78.02,1.12,3544,2.53,7000,034730
2021.8.31,245819,76.61,1.1,3544,2.58,7000,034730
2021.9.30,245819,74.35,1.07,3544,2.66,7000,034730
2021.10.31,245819,74.07,1.07,3544,2.67,7000,034730
2021.11.30,245819,68.57,0.99,3544,2.88,7000,034730
2021.12.31,245819,73.22,1.06,3544,2.7,7000,034730
2013.4.30,45072,14.69,1,3063,1.67,750,034020
2013.5.31,42566,94.26,0.95,427,1.86,750,034020
2013.6.30,42566,106.79,1.07,427,1.64,750,034020
2013.7.31,42566,99.88,1,427,1.76,750,034020
2013.8.31,42566,108.78,1.09,427,1.61,750,034020
2013.9.30,42566,100.94,1.01,427,1.74,750,034020
2013.10.31,42566,107.73,1.08,427,1.63,750,034020
2013.11.30,42566,98.83,0.99,427,1.78,750,034020
2013.12.31,42566,88.17,0.88,427,1.99,750,034020
2014.1.31,42566,80.56,0.81,427,2.18,750,034020
2014.2.28,42566,83.61,0.84,427,2.1,750,034020
2014.3.31,42566,81.26,0.82,427,2.16,750,034020
2014.4.30,42566,82.2,0.82,427,2.14,750,034020
2014.5.31,44524,44.11,0.76,772,2.2,750,034020
2014.6.30,44524,43.39,0.75,772,2.24,750,034020
2014.7.31,44524,44.95,0.78,772,2.16,750,034020
2014.8.31,44524,38.86,0.67,772,2.5,750,034020
2014.9.30,44524,36.53,0.63,772,2.66,750,034020
2014.10.31,44524,32.06,0.56,772,3.03,750,034020
2014.11.30,44524,29.47,0.51,772,3.3,750,034020
2014.12.31,44524,32.19,0.56,772,3.02,750,034020
2015.1.31,44524,29.47,0.51,772,3.3,750,034020
2015.2.28,44524,31.15,0.54,772,3.12,750,034020
