date,market_cap,volume,trading_value,shares,ticker
2017.10.31,1.41933E+13,13419365,6.4967E+11,296003062,086790
2017.11.30,1.40453E+13,17033915,7.96591E+11,296003062,086790
2017.12.31,1.4741E+13,15237587,7.38781E+11,296003062,086790
2018.1.31,1.54218E+13,19071906,1.01153E+12,296003062,086790
2018.2.28,1.45486E+13,15240951,7.68315E+11,296003062,086790
2018.3.31,1.37361E+13,19490141,9.19519E+11,300242062,086790
2018.4.30,1.43366E+13,28142395,1.24189E+12,300242062,086790
2018.5.31,1.24901E+13,16967056,7.59055E+11,300242062,086790
2018.6.30,1.28654E+13,18132529,8.02183E+11,300242062,086790
2018.7.31,1.34809E+13,19889997,8.63222E+11,300242062,086790
2018.8.31,1.28203E+13,15682871,6.8218E+11,300242062,086790
2018.9.30,1.33758E+13,14172724,6.07401E+11,300242062,086790
2018.10.31,1.14993E+13,26989544,1.15703E+12,300242062,086790
2018.11.30,1.12891E+13,21525740,8.29236E+11,300242062,086790
2018.12.31,1.08838E+13,20209065,7.45963E+11,300242062,086790
2019.1.31,1.19947E+13,19848517,7.36888E+11,300242062,086790
2019.2.28,1.16644E+13,18501635,7.3705E+11,300242062,086790
2019.3.31,1.09288E+13,17615270,6.58095E+11,300242062,086790
2019.4.30,1.10489E+13,18292246,7.00357E+11,300242062,086790
2019.5.31,1.08988E+13,19636224,7.21061E+11,300242062,086790
2019.6.30,1.12291E+13,29233247,1.07965E+12,300242062,086790
2019.7.31,1.04334E+13,23922647,8.61432E+11,300242062,086790
2019.8.31,9.75787E+12,23919992,7.78388E+11,300242062,086790
2019.9.30,1.05835E+13,22205538,7.795E+11,300242062,086790
2019.10.31,1.01182E+13,22397434,7.74055E+11,300242062,086790
2019.11.30,1.07337E+13,18244572,6.52491E+11,300242062,086790
2019.12.31,1.10789E+13,18664223,6.96416E+11,300242062,086790
2020.1.31,9.96804E+12,17449003,6.08049E+11,300242062,086790
2020.2.29,9.4276E+12,21070984,6.97983E+11,300242062,086790
2020.3.31,6.93559E+12,57995210,1.35503E+12,300242062,086790
2020.4.30,8.28668E+12,48932655,1.21096E+12,300242062,086790
2020.5.31,8.9322E+12,40230950,1.07487E+12,300242062,086790
2020.6.30,8.10654E+12,46088620,1.34811E+12,300242062,086790
2020.7.31,8.85714E+12,35791492,1.01274E+12,300242062,086790
2020.8.31,8.46683E+12,35132712,1.04482E+12,300242062,086790
2020.9.30,8.4368E+12,24229221,6.81216E+11,300242062,086790
2020.10.31,9.12736E+12,36968535,1.13237E+12,300242062,086790
2020.11.30,1.01632E+13,43259240,1.49973E+12,300242062,086790
2020.12.31,1.03584E+13,33745440,1.1932E+12,300242062,086790
2021.1.31,9.8029E+12,52785900,1.93806E+12,300242062,086790
2021.2.28,1.1124E+13,35056955,1.27593E+12,300242062,086790
2021.3.31,1.28504E+13,40302162,1.6364E+12,300242062,086790
2021.4.30,1.37061E+13,26719089,1.13607E+12,300242062,086790
2021.5.31,1.39763E+13,25072859,1.14361E+12,300242062,086790
2021.6.30,1.38261E+13,24240663,1.12062E+12,300242062,086790
2021.7.31,1.30455E+13,23256080,1.01437E+12,300242062,086790
2021.8.31,1.35259E+13,21773830,9.57183E+11,300242062,086790
2021.9.30,1.39312E+13,18464788,8.25591E+11,300242062,086790
2021.10.31,1.35109E+13,19351277,8.76618E+11,300242062,086790
2021.11.30,1.18596E+13,22959505,9.84167E+11,300242062,086790
2021.12.31,1.26252E+13,20142521,8.68937E+11,300242062,086790
2013.4.30,1.07304E+13,1781686,3.83213E+11,47374837,000810
2013.5.31,1.08488E+13,1874984,4.27059E+11,47374837,000810
2013.6.30,1.10383E+13,2105361,4.80453E+11,47374837,000810
2013.7.31,1.137E+13,1869193,4.46344E+11,47374837,000810
2013.8.31,1.18437E+13,1583038,3.83419E+11,47374837,000810
2013.9.30,1.16779E+13,1771205,4.38914E+11,47374837,000810
2013.10.31,1.1749E+13,2115170,5.26148E+11,47374837,000810
2013.11.30,1.23411E+13,1943186,4.90231E+11,47374837,000810
2013.12.31,1.22701E+13,1417855,3.56181E+11,47374837,000810
2014.1.31,1.1749E+13,1460693,3.58988E+11,47374837,000810
2014.2.28,1.11568E+13,1686096,3.93245E+11,47374837,000810
2014.3.31,1.13463E+13,1848011,4.25067E+11,47374837,000810
2014.4.30,1.16068E+13,1828731,4.39701E+11,47374837,000810
2014.5.31,1.23175E+13,1941124,5.07327E+11,47374837,000810
2014.6.30,1.2199E+13,3138494,8.1608E+11,47374837,000810
2014.7.31,1.34071E+13,2010669,5.37933E+11,47374837,000810
2014.8.31,1.31465E+13,2019798,5.73287E+11,47374837,000810
2014.9.30,1.33834E+13,1856693,5.18086E+11,47374837,000810
2014.10.31,1.36203E+13,1968243,5.58473E+11,47374837,000810
2014.11.30,1.46862E+13,1958097,5.81181E+11,47374837,000810
2014.12.31,1.33834E+13,1757307,5.2824E+11,47374837,000810
2015.1.31,1.39756E+13,1742317,5.17522E+11,47374837,000810
2015.2.28,1.20806E+13,2591482,6.8615E+11,47374837,000810
2015.3.31,1.26728E+13,3576305,9.18248E+11,47374837,000810
2015.4.30,1.33834E+13,2073356,5.74066E+11,47374837,000810
2015.5.31,1.4402E+13,1515403,4.51458E+11,47374837,000810
2015.6.30,1.39282E+13,2062508,6.09392E+11,47374837,000810
2015.7.31,1.3265E+13,1771840,4.99125E+11,47374837,000810
2015.8.31,1.27675E+13,2701986,7.02899E+11,47374837,000810
2015.9.30,1.3265E+13,1733469,4.76161E+11,47374837,000810
2015.10.31,1.51363E+13,2271464,6.84804E+11,47374837,000810
2015.11.30,1.45204E+13,1981193,6.21659E+11,47374837,000810
2015.12.31,1.45678E+13,1453947,4.52993E+11,47374837,000810
2016.1.31,1.41177E+13,1667346,4.97871E+11,47374837,000810
2016.2.29,1.43546E+13,1533548,4.64422E+11,47374837,000810
2016.3.31,1.39756E+13,1603560,4.8471E+11,47374837,000810
2016.4.30,1.39519E+13,1474884,4.30472E+11,47374837,000810
2016.5.31,1.31702E+13,1641386,4.64446E+11,47374837,000810
2016.6.30,1.24833E+13,1718679,4.67112E+11,47374837,000810
2016.7.31,1.26254E+13,1135191,3.04976E+11,47374837,000810
2016.8.31,1.27912E+13,2030032,5.5379E+11,47374837,000810
2016.9.30,1.32413E+13,1748208,4.94583E+11,47374837,000810
2016.10.31,1.38098E+13,1366428,3.90091E+11,47374837,000810
2016.11.30,1.38808E+13,1659192,4.85659E+11,47374837,000810
2016.12.31,1.27201E+13,1813375,5.16303E+11,47374837,000810
2017.1.31,1.27438E+13,1518092,4.10109E+11,47374837,000810
2017.2.28,1.20806E+13,2059855,5.40525E+11,47374837,000810
2017.3.31,1.26965E+13,2361368,6.22072E+11,47374837,000810
2017.4.30,1.26965E+13,1412489,3.78579E+11,47374837,000810
2017.5.31,1.38571E+13,2129809,5.98986E+11,47374837,000810
2017.6.30,1.3336E+13,2124217,6.09892E+11,47374837,000810
2017.7.31,1.38335E+13,1558101,4.51974E+11,47374837,000810
2017.8.31,1.30991E+13,1647811,4.77979E+11,47374837,000810
2017.9.30,1.3265E+13,1419212,3.85497E+11,47374837,000810
2017.10.31,1.29333E+13,1302151,3.64008E+11,47374837,000810
2017.11.30,1.23175E+13,1791683,4.80678E+11,47374837,000810
2017.12.31,1.26491E+13,1680914,4.46733E+11,47374837,000810
2018.1.31,1.36913E+13,2229826,6.17989E+11,47374837,000810
2018.2.28,1.36913E+13,1475244,4.22191E+11,47374837,000810
2018.3.31,1.28149E+13,1348796,3.74606E+11,47374837,000810
2018.4.30,1.26728E+13,1068890,2.85239E+11,47374837,000810
2018.5.31,1.18674E+13,1456833,3.84128E+11,47374837,000810
2018.6.30,1.2507E+13,1558457,4.10247E+11,47374837,000810
2018.7.31,1.29333E+13,1140304,3.06552E+11,47374837,000810
2018.8.31,1.25543E+13,1335460,3.62336E+11,47374837,000810
2018.9.30,1.34545E+13,1481029,3.9366E+11,47374837,000810
2018.10.31,1.31939E+13,1669456,4.67584E+11,47374837,000810
2018.11.30,1.29096E+13,1454852,4.06625E+11,47374837,000810
2018.12.31,1.27438E+13,1521164,4.17341E+11,47374837,000810
2019.1.31,1.29333E+13,1521185,4.11244E+11,47374837,000810
2019.2.28,1.42835E+13,1291555,3.78601E+11,47374837,000810
2019.3.31,1.42598E+13,1670972,5.00445E+11,47374837,000810
2019.4.30,1.4402E+13,2533978,7.52121E+11,47374837,000810
2019.5.31,1.28386E+13,1850234,5.23456E+11,47374837,000810
2019.6.30,1.26965E+13,1229393,3.34651E+11,47374837,000810
2019.7.31,1.24596E+13,1734168,4.53678E+11,47374837,000810
2019.8.31,1.08488E+13,2640124,6.19796E+11,47374837,000810
2019.9.30,1.05646E+13,2078943,4.7728E+11,47374837,000810
2019.10.31,1.02567E+13,2250544,4.9669E+11,47374837,000810
2019.11.30,1.10146E+13,2260999,5.26118E+11,47374837,000810
2019.12.31,1.15358E+13,2111407,5.15627E+11,47374837,000810
2020.1.31,9.99609E+12,2063814,4.68133E+11,47374837,000810
2020.2.29,9.38022E+12,2907953,6.0125E+11,47374837,000810
2020.3.31,7.29572E+12,4223437,6.65897E+11,47374837,000810
2020.4.30,9.02491E+12,3022537,5.41574E+11,47374837,000810
2020.5.31,8.64591E+12,2302340,4.37385E+11,47374837,000810
2020.6.30,8.33797E+12,2922210,5.60331E+11,47374837,000810
2020.7.31,8.12478E+12,2202376,3.97887E+11,47374837,000810
2020.8.31,8.85909E+12,4038695,7.18255E+11,47374837,000810
2020.9.30,8.62222E+12,2023334,3.76642E+11,47374837,000810
2020.10.31,8.4801E+12,2230891,4.17969E+11,47374837,000810
2020.11.30,8.90647E+12,4603346,9.05679E+11,47374837,000810
2020.12.31,8.88278E+12,4083909,7.82359E+11,47374837,000810
2021.1.31,7.95897E+12,4261668,7.78239E+11,47374837,000810
2021.2.28,8.19585E+12,4087072,7.03684E+11,47374837,000810
2021.3.31,9.00122E+12,4278455,8.03636E+11,47374837,000810
2021.4.30,9.38022E+12,2557168,4.97579E+11,47374837,000810
2021.5.31,1.00198E+13,2932394,6.12755E+11,47374837,000810
2021.6.30,1.04462E+13,2511684,5.39673E+11,47374837,000810
2021.7.31,1.01619E+13,1506134,3.26213E+11,47374837,000810
2021.8.31,1.07067E+13,2515201,5.59353E+11,47374837,000810
2021.9.30,1.11331E+13,1710373,3.91972E+11,47374837,000810
2021.10.31,1.09436E+13,1713078,4.13849E+11,47374837,000810
2021.11.30,9.56972E+12,2199414,4.82781E+11,47374837,000810
2021.12.31,9.56972E+12,2072078,4.37506E+11,47374837,000810
2013.4.30,1.08873E+13,7190520,5.54154E+11,137292497,033780
2013.5.31,1.09285E+13,6623580,5.19828E+11,137292497,033780
2013.6.30,1.01871E+13,6678737,5.03513E+11,137292497,033780
2013.7.31,1.0393E+13,5168075,3.95387E+11,137292497,033780
2013.8.31,9.96744E+12,3924723,2.91186E+11,137292497,033780
2013.9.30,1.05715E+13,4600750,3.48729E+11,137292497,033780
2013.10.31,1.06402E+13,3870643,3.01725E+11,137292497,033780
2013.11.30,1.07775E+13,4229124,3.27216E+11,137292497,033780
2013.12.31,1.02283E+13,5589641,4.24818E+11,137292497,033780
2014.1.31,1.0393E+13,4280025,3.1962E+11,137292497,033780
2014.2.28,1.07363E+13,5351398,4.06029E+11,137292497,033780
2014.3.31,1.09834E+13,5346494,4.20619E+11,137292497,033780
2014.4.30,1.13678E+13,5699186,4.66207E+11,137292497,033780
2014.5.31,1.13953E+13,4680140,3.99396E+11,137292497,033780
2014.6.30,1.22877E+13,4148340,3.62152E+11,137292497,033780
2014.7.31,1.36743E+13,5204184,4.91679E+11,137292497,033780
2014.8.31,1.30291E+13,5750900,5.60406E+11,137292497,033780
2014.9.30,1.29741E+13,7266116,6.76403E+11,137292497,033780
2014.10.31,1.30428E+13,6598304,6.1412E+11,137292497,033780
2014.11.30,1.33036E+13,4223097,4.00677E+11,137292497,033780
2014.12.31,1.0448E+13,10610531,8.86376E+11,137292497,033780
2015.1.31,1.10109E+13,8574136,6.79307E+11,137292497,033780
2015.2.28,1.09834E+13,4382509,3.55321E+11,137292497,033780
2015.3.31,1.21778E+13,6874583,5.7253E+11,137292497,033780
2015.4.30,1.30565E+13,7767171,7.31112E+11,137292497,033780
2015.5.31,1.3235E+13,4713633,4.56556E+11,137292497,033780
2015.6.30,1.30291E+13,5017103,4.73866E+11,137292497,033780
2015.7.31,1.51022E+13,5970366,6.03115E+11,137292497,033780
2015.8.31,1.51708E+13,7134722,7.77708E+11,137292497,033780
2015.9.30,1.53081E+13,7229059,7.68397E+11,137292497,033780
2015.10.31,1.56513E+13,5378836,6.03631E+11,137292497,033780
2015.11.30,1.46903E+13,5202463,5.68826E+11,137292497,033780
2015.12.31,1.43471E+13,5331838,5.76832E+11,137292497,033780
2016.1.31,1.42098E+13,6243597,6.44274E+11,137292497,033780
2016.2.29,1.46217E+13,4811714,5.1425E+11,137292497,033780
2016.3.31,1.51022E+13,5823676,6.28384E+11,137292497,033780
2016.4.30,1.6887E+13,7691265,9.05184E+11,137292497,033780
2016.5.31,1.75048E+13,5714982,7.24168E+11,137292497,033780
2016.6.30,1.87404E+13,5074811,6.46696E+11,137292497,033780
2016.7.31,1.66124E+13,7016478,8.93094E+11,137292497,033780
2016.8.31,1.60632E+13,6973624,8.40334E+11,137292497,033780
2016.9.30,1.71616E+13,6020988,7.1622E+11,137292497,033780
2016.10.31,1.55141E+13,7748655,8.86538E+11,137292497,033780
2016.11.30,1.44157E+13,8151031,8.67536E+11,137292497,033780
2016.12.31,1.38665E+13,6243637,6.47661E+11,137292497,033780
2017.1.31,1.37979E+13,6063242,6.05943E+11,137292497,033780
2017.2.28,1.40725E+13,6447396,6.54573E+11,137292497,033780
2017.3.31,1.3386E+13,11549712,1.13397E+12,137292497,033780
2017.4.30,1.39352E+13,7527618,7.65063E+11,137292497,033780
2017.5.31,1.52395E+13,7452157,7.90325E+11,137292497,033780
2017.6.30,1.60632E+13,6446679,7.48041E+11,137292497,033780
2017.7.31,1.56513E+13,5503543,6.32791E+11,137292497,033780
2017.8.31,1.572E+13,5949153,6.76129E+11,137292497,033780
2017.9.30,1.44844E+13,7113913,7.5035E+11,137292497,033780
2017.10.31,1.4553E+13,6081637,6.43729E+11,137292497,033780
2017.11.30,1.67497E+13,8446699,9.75182E+11,137292497,033780
2017.12.31,1.58573E+13,5520560,6.55299E+11,137292497,033780
2018.1.31,1.46217E+13,7203781,7.7937E+11,137292497,033780
2018.2.28,1.37018E+13,7828260,7.98242E+11,137292497,033780
2018.3.31,1.37292E+13,6531531,6.45775E+11,137292497,033780
2018.4.30,1.34272E+13,5646376,5.62389E+11,137292497,033780
2018.5.31,1.31801E+13,5113691,5.02869E+11,137292497,033780
2018.6.30,1.46903E+13,6522847,6.63117E+11,137292497,033780
2018.7.31,1.51708E+13,5316826,5.73561E+11,137292497,033780
2018.8.31,1.38665E+13,5023072,5.25776E+11,137292497,033780
2018.9.30,1.42784E+13,3350160,3.42706E+11,137292497,033780
2018.10.31,1.39352E+13,7100906,7.1208E+11,137292497,033780
2018.11.30,1.42784E+13,6095595,6.17252E+11,137292497,033780
2018.12.31,1.39352E+13,5703940,6.06567E+11,137292497,033780
2019.1.31,1.36057E+13,6223050,6.25897E+11,137292497,033780
2019.2.28,1.44844E+13,5051424,5.07764E+11,137292497,033780
2019.3.31,1.42098E+13,6083259,6.46673E+11,137292497,033780
2019.4.30,1.40038E+13,4777662,4.89697E+11,137292497,033780
2019.5.31,1.38665E+13,6267486,6.29776E+11,137292497,033780
2019.6.30,1.35233E+13,4353145,4.35703E+11,137292497,033780
2019.7.31,1.32213E+13,5438452,5.33811E+11,137292497,033780
2019.8.31,1.40038E+13,7473332,7.46249E+11,137292497,033780
2019.9.30,1.44844E+13,4403108,4.52802E+11,137292497,033780
2019.10.31,1.37292E+13,4322569,4.44878E+11,137292497,033780
2019.11.30,1.34272E+13,7394945,7.33226E+11,137292497,033780
2019.12.31,1.2878E+13,12736765,1.21917E+12,137292497,033780
2020.1.31,1.30565E+13,9290199,8.73738E+11,137292497,033780
2020.2.29,1.16287E+13,9830861,8.74664E+11,137292497,033780
2020.3.31,1.02557E+13,16499594,1.26905E+12,137292497,033780
2020.4.30,1.11344E+13,10890877,8.39804E+11,137292497,033780
2020.5.31,1.15188E+13,10858195,8.80588E+11,137292497,033780
2020.6.30,1.07363E+13,10301105,8.58904E+11,137292497,033780
2020.7.31,1.1107E+13,7646656,6.16744E+11,137292497,033780
2020.8.31,1.1409E+13,10714927,9.1123E+11,137292497,033780
2020.9.30,1.13129E+13,7053065,5.8797E+11,137292497,033780
2020.10.31,1.11207E+13,5832113,4.85478E+11,137292497,033780
2020.11.30,1.13266E+13,9690697,8.21387E+11,137292497,033780
2020.12.31,1.1409E+13,17297077,1.48916E+12,137292497,033780
2021.1.31,1.10109E+13,18030572,1.47984E+12,137292497,033780
2021.2.28,1.075E+13,11212491,8.93316E+11,137292497,033780
2021.3.31,1.11756E+13,14384444,1.16374E+12,137292497,033780
2021.4.30,1.13129E+13,8557705,7.05446E+11,137292497,033780
2021.5.31,1.15738E+13,10397235,8.64729E+11,137292497,033780
2021.6.30,1.15875E+13,10244754,8.65899E+11,137292497,033780
2021.7.31,1.12992E+13,7809574,6.49515E+11,137292497,033780
2021.8.31,1.12031E+13,7868221,6.42303E+11,137292497,033780
2021.9.30,1.11482E+13,6413202,5.21129E+11,137292497,033780
2021.10.31,1.11344E+13,6054125,4.93135E+11,137292497,033780
2021.11.30,1.12443E+13,13719759,1.15988E+12,137292497,033780
2021.12.31,1.08461E+13,13033637,1.09333E+12,137292497,033780
2013.4.30,4.62E+12,1164472,1.08794E+11,50000000,034730
2013.5.31,5.125E+12,1420749,1.43304E+11,50000000,034730
2013.6.30,4.99E+12,1090606,1.07743E+11,50000000,034730
2013.7.31,5.075E+12,1018657,1.02985E+11,50000000,034730
2013.8.31,5.475E+12,1250235,1.33502E+11,50000000,034730
2013.9.30,5.75E+12,1591807,1.78486E+11,50000000,034730
2013.10.31,5.725E+12,1277296,1.51493E+11,50000000,034730
2013.11.30,6.775E+12,2034900,2.57945E+11,50000000,034730
2013.12.31,6.75E+12,1696563,2.21908E+11,50000000,034730
2014.1.31,6.25E+12,1365638,1.7622E+11,50000000,034730
2014.2.28,7.25E+12,1981429,2.6849E+11,50000000,034730
2014.3.31,7.475E+12,2162040,3.25253E+11,50000000,034730
2014.4.30,7.075E+12,1487949,2.17265E+11,50000000,034730
2014.5.31,8.275E+12,2244308,3.59264E+11,50000000,034730
2014.6.30,8.325E+12,4567212,7.3809E+11,50000000,034730
2014.7.31,8.425E+12,1996754,3.44642E+11,50000000,034730
2014.8.31,1.0625E+13,2678904,5.43225E+11,50000000,034730
2014.9.30,1.2125E+13,2692734,6.08867E+11,50000000,034730
2014.10.31,1.2125E+13,2086379,5.17313E+11,50000000,034730
2014.11.30,1.115E+13,2949219,6.64396E+11,50000000,034730
2014.12.31,1.0675E+13,2264798,4.76156E+11,50000000,034730
2015.1.31,1.175E+13,2610363,5.95403E+11,50000000,034730
2015.2.28,1.085E+13,1995117,4.50336E+11,50000000,034730
2015.3.31,1.1625E+13,3471083,7.69401E+11,50000000,034730
2015.4.30,1.2725E+13,4144237,9.97736E+11,50000000,034730
2015.5.31,1.0978E+13,1957179,4.84006E+11,44000000,034730
2015.6.30,1.2166E+13,3313035,9.0466E+11,44000000,034730
2015.7.31,1.3464E+13,3106801,9.19782E+11,44000000,034730
2015.8.31,1.89973E+13,4802509,1.28078E+12,70360297,034730
2015.9.30,1.71679E+13,4349776,1.10214E+12,70360297,034730
2015.10.31,1.87862E+13,3453724,9.07145E+11,70360297,034730
2015.11.30,1.89973E+13,4966068,1.26189E+12,70360297,034730
2015.12.31,1.69217E+13,2491542,6.3635E+11,70360297,034730
2016.1.31,1.6605E+13,2420171,5.64942E+11,70360297,034730
2016.2.29,1.74494E+13,2353639,5.46934E+11,70360297,034730
2016.3.31,1.56903E+13,4407312,1.0491E+12,70360297,034730
2016.4.30,1.57607E+13,2601942,5.83374E+11,70360297,034730
2016.5.31,1.61125E+13,3784580,8.49667E+11,70360297,034730
2016.6.30,1.4248E+13,2497963,5.34011E+11,70360297,034730
2016.7.31,1.46701E+13,1679241,3.49389E+11,70360297,034730
2016.8.31,1.49164E+13,2142605,4.66496E+11,70360297,034730
2016.9.30,1.49164E+13,1539246,3.2434E+11,70360297,034730
2016.10.31,1.57255E+13,2313876,5.0834E+11,70360297,034730
2016.11.30,1.62884E+13,2775756,6.46742E+11,70360297,034730
2016.12.31,1.61477E+13,1753232,4.06381E+11,70360297,034730
2017.1.31,1.5233E+13,2468602,5.47093E+11,70360297,034730
2017.2.28,1.53385E+13,2170393,4.8007E+11,70360297,034730
2017.3.31,1.71327E+13,2861899,6.52253E+11,70360297,034730
2017.4.30,1.70624E+13,1811955,4.31169E+11,70360297,034730
2017.5.31,1.92435E+13,5337646,1.41749E+12,70360297,034730
2017.6.30,1.95602E+13,3455569,9.59318E+11,70360297,034730
2017.7.31,1.91028E+13,2044641,5.59907E+11,70360297,034730
2017.8.31,1.88214E+13,2231946,6.03499E+11,70360297,034730
2017.9.30,2.02638E+13,2405673,6.50666E+11,70360297,034730
2017.10.31,2.03693E+13,2039218,6.05497E+11,70360297,034730
2017.11.30,2.05452E+13,2255398,6.61137E+11,70360297,034730
2017.12.31,1.9912E+13,2286400,6.52343E+11,70360297,034730
2018.1.31,2.24098E+13,2261582,6.78498E+11,70360297,034730
2018.2.28,2.00175E+13,1938438,5.7125E+11,70360297,034730
2018.3.31,2.08266E+13,1930813,5.7825E+11,70360297,034730
2018.4.30,2.06859E+13,1846017,5.38436E+11,70360297,034730
2018.5.31,1.94898E+13,2232706,6.591E+11,70360297,034730
2018.6.30,1.82233E+13,2092575,5.62985E+11,70360297,034730
2018.7.31,1.85399E+13,2096393,5.51648E+11,70360297,034730
2018.8.31,1.85048E+13,1577084,4.09689E+11,70360297,034730
2018.9.30,2.01934E+13,1261038,3.46491E+11,70360297,034730
2018.10.31,1.83992E+13,1718742,4.67076E+11,70360297,034730
2018.11.30,1.98064E+13,1799540,4.85962E+11,70360297,034730
2018.12.31,1.82937E+13,1673907,4.51243E+11,70360297,034730
2019.1.31,1.85399E+13,2423680,6.25393E+11,70360297,034730
2019.2.28,1.91732E+13,1887010,5.14188E+11,70360297,034730
2019.3.31,1.90325E+13,1681663,4.55428E+11,70360297,034730
2019.4.30,1.80474E+13,2278272,6.07389E+11,70360297,034730
2019.5.31,1.62884E+13,2126174,5.15569E+11,70360297,034730
2019.6.30,1.63236E+13,1424587,3.36318E+11,70360297,034730
2019.7.31,1.55496E+13,1762801,3.97358E+11,70360297,034730
2019.8.31,1.40721E+13,3116467,6.19881E+11,70360297,034730
