date,ticker,open,high,low,close,volume
2020.11.30,000270,50700,61800,50600,57800,54422818
2020.12.31,000270,58700,66600,58100,62400,45880207
2021.1.31,000270,62400,99500,61700,82500,184339679
2021.2.28,000270,83500,102000,74300,79400,177155652
2021.3.31,000270,81600,88600,76400,82900,82843012
2021.4.30,000270,83600,88500,77000,77000,63852800
2021.5.31,000270,77000,85800,77000,85600,50497022
2021.6.30,000270,85800,93700,84500,89600,57407163
2021.7.31,000270,89300,92300,83600,83600,39874663
2021.8.31,000270,83700,87800,78600,85100,32950349
2021.9.30,000270,85500,88400,78900,81200,30599575
2021.10.31,000270,80600,88000,74700,85100,31134462
2021.11.30,000270,84800,89400,77600,77800,34096137
2021.12.31,000270,79000,88200,78600,82200,27749229
2013.11.30,000660,33300,35900,32750,35400,20784219
2013.12.31,000660,35650,37550,34200,36800,80388076
2014.1.31,000660,37100,39250,35000,37850,96379226
2014.2.28,000660,37500,40200,36000,38750,70030223
2014.3.31,000660,38300,39600,35550,36000,66767348
2014.4.30,000660,36650,41350,36500,40150,72451287
2014.5.31,000660,41200,44150,40250,44150,48673707
2014.6.30,000660,44200,50900,44000,48550,69558466
2014.7.31,000660,49450,52400,44400,45450,82964684
2014.8.31,000660,44100,48300,43050,45400,85262447
2014.9.30,000660,45700,47450,41700,46750,60302294
2014.10.31,000660,46750,47850,40300,47450,64400467
2014.11.30,000660,48000,49350,45700,48050,38943107
2014.12.31,000660,48050,49950,45900,47750,34079126
2015.1.31,000660,47950,51400,46700,47650,53483941
2015.2.28,000660,47300,47900,45000,46600,39894722
2015.3.31,000660,46850,48350,43100,45550,66876826
2015.4.30,000660,45950,47500,41550,46150,73472495
2015.5.31,000660,46500,51300,44400,51100,48711522
2015.6.30,000660,50600,51700,40600,42300,71087633
2015.7.31,000660,42800,43200,34050,37100,105251231
2015.8.31,000660,36500,38300,30300,35800,103747726
2015.9.30,000660,35150,36500,33350,33550,64992166
2015.10.31,000660,33750,38100,30450,30700,90745363
2015.11.30,000660,30700,34150,30050,31600,77816882
2015.12.31,000660,31650,33150,28550,30750,59495764
2016.1.31,000660,30550,31200,25800,27300,70670973
2016.2.29,000660,28100,31500,26850,30000,50379765
2016.3.31,000660,31050,32250,28000,28150,63266697
2016.4.30,000660,28450,29750,26750,28150,68996479
2016.5.31,000660,27950,29400,25650,28700,62016399
2016.6.30,000660,28850,33100,27400,32400,100887275
2016.7.31,000660,31800,34400,30300,34400,68618658
2016.8.31,000660,34700,36950,32900,36450,58230900
2016.9.30,000660,36400,42000,35700,40200,59573399
2016.10.31,000660,41500,43600,38850,41000,70250689
2016.11.30,000660,41700,43900,38700,42900,57764657
2016.12.31,000660,43000,46750,43000,44700,47724187
2017.1.31,000660,44750,54500,44600,53700,66028116
2017.2.28,000660,54300,54900,45650,46700,96199499
2017.3.31,000660,46850,52200,46550,50500,92236147
2017.4.30,000660,50800,54700,48400,54000,57361105
2017.5.31,000660,55300,58800,53400,57000,55854626
2017.6.30,000660,56700,69600,55400,67400,84375124
2017.7.31,000660,66500,73000,63700,66000,84642480
2017.8.31,000660,65300,69300,61400,68600,79731292
2017.9.30,000660,69000,86300,66600,82900,94451167
2017.10.31,000660,86300,90300,76500,82200,104818632
2017.11.30,000660,86000,87700,76800,76800,91024533
2017.12.31,000660,77200,81600,74000,76500,79588034
2018.1.31,000660,77300,80000,70700,73500,100383902
2018.2.28,000660,74900,79500,68200,76800,70480039
2018.3.31,000660,76300,91500,75900,81300,100047412
2018.4.30,000660,81700,88800,78700,84500,84452872
2018.5.31,000660,85900,97700,82600,93400,69491798
2018.6.30,000660,90800,92700,82300,85700,69184335
2018.7.31,000660,85000,91200,78600,86300,69910321
2018.8.31,000660,85900,86400,72500,83000,81485543
2018.9.30,000660,82200,82800,73100,73100,69483962
2018.10.31,000660,74300,74600,62900,68200,88033736
2018.11.30,000660,68900,74500,66100,69600,67714126
2018.12.31,000660,71000,71100,58100,60500,59984599
2019.1.31,000660,61300,77100,56700,73900,84140179
2019.2.28,000660,75400,78200,69900,70000,54567361
2019.3.31,000660,70300,78900,65900,74200,74433210
2019.4.30,000660,75600,82400,75500,79000,70360052
2019.5.31,000660,79700,81300,64700,65300,79337971
2019.6.30,000660,65200,71600,62400,69500,64627524
2019.7.31,000660,71000,80700,66200,76900,68847930
2019.8.31,000660,75300,78700,71500,77400,52634024
2019.9.30,000660,77000,84600,76300,82200,48311757
2019.10.31,000660,81800,84000,77100,82000,63636224
2019.11.30,000660,82300,86500,80500,80900,45635634
2019.12.31,000660,80900,97000,76800,94100,71423375
2020.1.31,000660,96000,103500,92800,93500,59366620
2020.2.29,000660,91800,106000,87700,87900,70992138
2020.3.31,000660,90000,95900,65800,83300,149461339
2020.4.30,000660,82100,86700,76500,83700,91942271
2020.5.31,000660,82900,86500,79200,81500,83525536
2020.6.30,000660,82100,93000,82000,85100,91590220
2020.7.31,000660,86800,87300,82000,82800,73492751
2020.8.31,000660,82400,82600,71300,75100,88408078
2020.9.30,000660,75200,85900,74900,84000,85475318
2020.10.31,000660,83000,90900,79900,79900,61986245
2020.11.30,000660,80200,102000,79200,97500,74701046
2020.12.31,000660,98600,121000,97800,118500,96632113
2021.1.31,000660,124500,140000,120500,122500,127672304
2021.2.28,000660,121000,149500,118000,141500,101827542
2021.3.31,000660,149000,150500,130500,132500,105431089
2021.4.30,000660,138000,147000,126500,128000,75564371
2021.5.31,000660,127500,132500,115500,127000,78811603
2021.6.30,000660,127000,130000,120500,127500,66679747
2021.7.31,000660,127500,128000,112500,112500,60841470
2021.8.31,000660,113500,123000,98900,106500,124144112
2021.9.30,000660,106000,108500,99600,103000,56629974
2021.10.31,000660,102000,108500,90500,103000,60336491
2021.11.30,000660,103500,122500,102500,114000,80202082
2021.12.31,000660,114500,133500,112000,131000,86416541
2013.11.30,000720,59351,62075,58864,61200,1345382
2013.12.31,000720,61200,61978,57113,59059,5087787
2014.1.31,000720,59448,60616,55167,56822,11718822
2014.2.28,000720,56043,58086,54583,56822,10494003
2014.3.31,000720,56432,57016,51275,54486,10515339
2014.4.30,000720,54583,56529,53124,54292,5695286
2014.5.31,000720,54583,54875,51567,51957,5618923
2014.6.30,000720,51956,56237,50400,56043,7444401
2014.7.31,000720,56432,64021,55459,61686,12119006
2014.8.31,000720,60810,63437,57502,62173,6870927
2014.9.30,000720,61783,64702,57502,58670,6335232
2014.10.31,000720,58572,58572,46751,47238,10887487
2014.11.30,000720,47432,48162,43151,43589,15872321
2014.12.31,000720,43005,43978,38724,40962,9806158
2015.1.31,000720,40816,43297,35172,42470,13102960
2015.2.28,000720,42762,49135,40962,48065,10164960
2015.3.31,000720,49037,53221,46313,49038,15276770
2015.4.30,000720,48551,57794,46897,50497,18487029
2015.5.31,000720,50886,51956,42859,43054,12097195
2015.6.30,000720,42421,45145,38967,39941,15247909
2015.7.31,000720,39891,44270,32399,33470,26554163
2015.8.31,000720,33810,34832,29335,32303,14320923
2015.9.30,000720,32935,36291,30210,33276,15649870
2015.10.31,000720,33470,38335,32497,33665,18867132
2015.11.30,000720,33324,34832,29772,31086,9439627
2015.12.31,000720,31329,32254,27243,27778,11164819
2016.1.31,000720,27583,36000,26270,35708,23910060
2016.2.29,000720,35708,39308,34054,36973,15814298
2016.3.31,000720,37556,41108,35270,41011,17707991
2016.4.30,000720,41205,41205,37216,39114,12888678
2016.5.31,000720,39308,39356,31427,33276,14094055
2016.6.30,000720,32886,34540,30454,32449,11802788
2016.7.31,000720,32691,36000,30648,35805,12020942
2016.8.31,000720,35708,39113,34102,37508,10879774
2016.9.30,000720,37556,39356,35172,38189,7619744
2016.10.31,000720,38481,43297,37459,40330,9890228
2016.11.30,000720,39989,44075,38286,38286,10786030
2016.12.31,000720,38967,43102,38870,41643,7532056
2017.1.31,000720,41740,42956,37556,40427,7893121
2017.2.28,000720,40767,46702,40524,46508,8570168
2017.3.31,000720,46751,50205,45778,48162,8669272
2017.4.30,000720,48162,50010,45924,47238,6716086
2017.5.31,000720,47432,48551,45632,47384,8772558
2017.6.30,000720,47383,47675,42810,44805,9442490
2017.7.31,000720,44902,47432,43637,44076,7681546
2017.8.31,000720,43783,44416,39162,39551,8576748
2017.9.30,000720,39891,40183,35124,37314,8867427
2017.10.31,000720,37313,39648,36340,36827,7833271
2017.11.30,000720,36778,40183,32886,34103,16663672
2017.12.31,000720,34054,36000,33470,35319,9408125
2018.1.31,000720,35464,43540,35124,41741,21836421
2018.2.28,000720,41643,43637,37313,37459,13292737
2018.3.31,000720,37167,43589,36437,42519,17565957
2018.4.30,000720,42518,62659,39210,61881,50749711
2018.5.31,000720,61783,77254,55654,71805,150147120
2018.6.30,000720,72291,73070,53124,55946,68390467
2018.7.31,000720,55556,58183,48551,56919,36642220
2018.8.31,000720,57210,62659,55362,58378,24192294
2018.9.30,000720,59545,68497,58670,65676,23250928
2018.10.31,000720,65772,67913,41837,44514,26425677
2018.11.30,000720,45000,54097,43637,53514,20385666
2018.12.31,000720,54681,58572,50108,53124,18150784
2019.1.31,000720,54972,62172,50789,60519,15169262
2019.2.28,000720,60810,65189,54681,55654,12437651
2019.3.31,000720,53513,55264,48405,51957,16366759
2019.4.30,000720,52248,53805,48454,51081,10420330
2019.5.31,000720,50789,51275,44318,50011,9839056
2019.6.30,000720,49718,55167,48940,52151,9820424
2019.7.31,000720,54486,54778,41059,41886,16084196
2019.8.31,000720,41740,42178,37167,40232,13234584
2019.9.30,000720,39794,47724,39551,45049,12797043
2019.10.31,000720,45048,46313,41205,41789,8675254
2019.11.30,000720,41691,44902,39794,39843,7285306
2019.12.31,000720,39745,43005,38967,41157,7424407
2020.1.31,000720,41059,41400,36437,37168,11678376
2020.2.29,000720,36729,40037,33324,33762,11223019
2020.3.31,000720,33762,35610,18632,26708,29486920
2020.4.30,000720,26367,35513,24324,34103,25620516
2020.5.31,000720,33762,34783,31037,33276,16258177
2020.6.30,000720,33129,40767,30502,32157,36129086
2020.7.31,000720,32400,35367,32302,33373,17748183
2020.8.31,000720,33178,36145,30502,31378,23510637
2020.9.30,000720,31378,32594,28508,29627,12844388
2020.10.31,000720,29383,31718,29091,29822,12027216
2020.11.30,000720,30016,34735,29821,32692,24164688
2020.12.31,000720,33129,38335,33032,36438,28915872
2021.1.31,000720,37021,45243,36535,39162,45015992
2021.2.28,000720,39162,44562,38432,38724,16169254
2021.3.31,000720,39502,43978,37556,42859,17490401
2021.4.30,000720,43005,53416,41740,49038,31905887
2021.5.31,000720,48551,55848,47821,55849,21426278
2021.6.30,000720,56043,57989,51664,56724,24012626
2021.7.31,000720,57308,60227,52248,53222,19373998
2021.8.31,000720,53513,54000,46848,54000,13337353
2021.9.30,000720,54200,56600,50200,51400,9891025
2021.10.31,000720,51200,52000,49100,50300,7004436
2021.11.30,000720,50600,52400,43850,44200,8996831
2021.12.31,000720,44400,51200,43900,44450,13571001
2013.11.30,000810,248000,261000,248000,260500,378591
2013.12.31,000810,260500,261500,234000,259000,1417855
2014.1.31,000810,259000,259000,238000,248000,1460693
2014.2.28,000810,248000,248000,225500,235500,1686096
2014.3.31,000810,233500,239500,222500,239500,1848011
2014.4.30,000810,237000,246500,234500,245000,1828731
2014.5.31,000810,246500,271500,246000,260000,1941124
2014.6.30,000810,261500,269500,247500,257500,3138494
2014.7.31,000810,256500,294500,255500,283000,2010669
2014.8.31,000810,288000,295500,276500,277500,2019798
2014.9.30,000810,277000,293500,267500,282500,1856693
2014.10.31,000810,280000,296000,276500,287500,1968243
2014.11.30,000810,287500,317000,285000,310000,1958097
2014.12.31,000810,304000,313500,280500,282500,1757307
2015.1.31,000810,282500,324500,277500,295000,1742317
2015.2.28,000810,293000,301000,250000,255000,2591482
2015.3.31,000810,254000,271000,244000,267500,3576305
2015.4.30,000810,264000,303000,254500,282500,2073356
2015.5.31,000810,282500,313500,282000,304000,1515403
2015.6.30,000810,304000,305000,284000,294000,2062508
2015.7.31,000810,291000,295000,267000,280000,1771840
2015.8.31,000810,276500,276500,246500,269500,2701986
2015.9.30,000810,266500,290000,254000,280000,1733469
2015.10.31,000810,278000,330000,275500,319500,2271464
2015.11.30,000810,317000,331000,298500,306500,1981193
2015.12.31,000810,306500,325500,293500,307500,1453947
2016.1.31,000810,304500,320500,278500,298000,1667346
2016.2.29,000810,297000,319500,286500,303000,1533548
2016.3.31,000810,304500,318000,290500,295000,1603560
2016.4.30,000810,295000,303000,282000,294500,1474884
2016.5.31,000810,296500,300500,267500,278000,1641386
2016.6.30,000810,275000,286500,252500,263500,1718663
2016.7.31,000810,264500,276000,259500,266500,1135191
2016.8.31,000810,265500,284500,262000,270000,2030032
2016.9.30,000810,272000,290500,272000,279500,1748208
2016.10.31,000810,284000,296000,274500,291500,1366428
2016.11.30,000810,285500,306000,281000,293000,1659192
2016.12.31,000810,293500,301000,268500,268500,1813375
2017.1.31,000810,268500,279500,262000,269000,1518092
2017.2.28,000810,270500,279500,250000,255000,2059855
2017.3.31,000810,258000,274500,254000,268000,2361368
2017.4.30,000810,268000,275000,262000,268000,1412489
2017.5.31,000810,268500,294500,267000,292500,2129809
2017.6.30,000810,291000,299500,276000,281500,2124217
2017.7.31,000810,282500,297500,279500,292000,1558101
2017.8.31,000810,293000,307500,274500,276500,1647811
2017.9.30,000810,276500,282000,262500,280000,1419212
2017.10.31,000810,280000,290000,269500,273000,1302151
2017.11.30,000810,270000,276000,260000,260000,1791683
2017.12.31,000810,263000,270000,258500,267000,1680914
2018.1.31,000810,268000,291500,259500,289000,2229826
2018.2.28,000810,289500,297500,272000,289000,1475244
2018.3.31,000810,285000,287500,267500,270500,1348796
2018.4.30,000810,268500,272500,262000,267500,1068890
2018.5.31,000810,268000,273000,250000,250500,1456833
2018.6.30,000810,250500,274500,249500,264000,1558457
2018.7.31,000810,262500,277500,258500,273000,1140304
2018.8.31,000810,273500,281000,261000,265000,1335460
2018.9.30,000810,263500,285000,256000,284000,1481029
2018.10.31,000810,281500,288000,268500,278500,1669456
2018.11.30,000810,275500,289500,270500,272500,1454852
2018.12.31,000810,274500,283000,265500,269000,1521164
2019.1.31,000810,268000,276500,263000,273000,1521185
2019.2.28,000810,276000,308500,276000,301500,1291555
2019.3.31,000810,301500,312000,284500,301000,1670972
2019.4.30,000810,300500,310000,290000,304000,2533978
2019.5.31,000810,299500,307500,267500,271000,1850234
2019.6.30,000810,271000,279000,267500,268000,1229393
2019.7.31,000810,271000,272500,255500,263000,1734168
2019.8.31,000810,261500,264000,222500,229000,2640124
2019.9.30,000810,226500,239000,223000,223000,2078943
2019.10.31,000810,223500,227500,209000,216500,2250544
2019.11.30,000810,218500,241000,216500,232500,2260999
2019.12.31,000810,234500,255500,225500,243500,2111407
2020.1.31,000810,243500,244000,210000,211000,2063814
2020.2.29,000810,213000,216000,197000,198000,2907953
2020.3.31,000810,200500,201500,117500,154000,4223437
2020.4.30,000810,156500,196000,148500,190500,3022537
2020.5.31,000810,185000,202000,181500,182500,2302340
2020.6.30,000810,183500,210000,175500,176000,2922210
2020.7.31,000810,177000,191000,170500,171500,2202376
2020.8.31,000810,171500,192000,162500,187000,4038695
2020.9.30,000810,185500,196500,176500,182000,2023334
2020.10.31,000810,180500,205000,178000,179000,2230891
2020.11.30,000810,181000,212000,179000,188000,4603346
2020.12.31,000810,191000,198500,186000,187500,4083909
2021.1.31,000810,186000,191000,168000,168000,4261668
2021.2.28,000810,168000,179500,166000,173000,4087072
2021.3.31,000810,176500,196000,176000,190000,4278455
2021.4.30,000810,190000,207500,185000,198000,2557168
2021.5.31,000810,198000,220000,195000,211500,2932394
2021.6.30,000810,211000,226000,207000,220500,2511684
2021.7.31,000810,220500,224000,206500,214500,1506134
2021.8.31,000810,217000,232500,213000,226000,2515201
2021.9.30,000810,223000,237000,221500,235000,1710373
2021.10.31,000810,233000,253000,230000,231000,1713078
2021.11.30,000810,232000,239000,201000,202000,2199414
2021.12.31,000810,203500,222000,197000,202000,2072078
2013.11.30,000880,38424,39494,37889,38571,499721
2013.12.31,000880,38327,38716,35068,38133,3717308
2014.1.31,000880,38278,38278,34630,35117,2512505
2014.2.28,000880,34679,35749,32977,35020,3346583
2014.3.31,000880,34874,35020,29426,31226,4904383
2014.4.30,000880,31274,31712,29183,29232,4403886
2014.5.31,000880,29232,29961,26313,26362,5995042
2014.6.30,000880,26119,27383,23687,25146,5328152
2014.7.31,000880,25146,29086,24173,28600,6615797
2014.8.31,000880,28551,30885,24951,29427,9007413
2014.9.30,000880,29232,30010,26800,28648,5571112
2014.10.31,000880,28551,29767,24903,26654,6344634
2014.11.30,000880,26702,33998,25097,28892,9030441
2014.12.31,000880,29329,30691,27918,30399,4453510
2015.1.31,000880,30010,30496,26313,26654,4761082
2015.2.28,000880,26556,30496,25973,29767,4984000
2015.3.31,000880,29621,35895,29621,35361,7116490
2015.4.30,000880,35263,43288,33901,41100,7265831
2015.5.31,000880,41148,45282,38570,42024,4382390
2015.6.30,000880,42024,47325,39494,45915,6361857
2015.7.31,000880,45720,53016,42559,46207,8298440
2015.8.31,000880,46596,46644,38132,41003,5839568
2015.9.30,000880,40662,42899,36041,37792,4295737
2015.10.31,000880,37841,41148,35457,36528,5502181
2015.11.30,000880,36187,37549,32247,35409,5131369
2015.12.31,000880,35457,40564,34047,38328,4986351
2016.1.31,000880,37987,38959,29961,35458,5731652
2016.2.29,000880,35701,37354,32685,32977,4276849
2016.3.31,000880,33366,37500,33171,34534,5119540
2016.4.30,000880,34533,39786,32782,36771,7212185
2016.5.31,000880,36625,39446,34922,37452,6463492
2016.6.30,000880,37257,39105,33123,34436,6830694
2016.7.31,000880,34728,36381,33560,34631,4681468
2016.8.31,000880,34582,37650,33074,36650,5848445
2016.9.30,000880,36500,37600,34600,35050,2861775
2016.10.31,000880,35000,39700,34850,37350,5237900
2016.11.30,000880,37100,37800,33300,35300,5610932
2016.12.31,000880,35500,36900,34700,35050,3523250
2017.1.31,000880,35400,38000,35200,35200,4743209
2017.2.28,000880,35300,37350,34900,36400,3994196
2017.3.31,000880,36700,36800,34150,35900,4807000
2017.4.30,000880,36000,40800,34900,39950,6307982
2017.5.31,000880,39950,49350,39850,47850,7745982
2017.6.30,000880,47800,49200,44500,47400,6009920
2017.7.31,000880,47800,50500,45550,48950,5672774
2017.8.31,000880,48650,52900,47750,49150,6056484
2017.9.30,000880,49300,49400,42500,44000,4992097
2017.10.31,000880,44000,47450,43200,44650,4063583
2017.11.30,000880,44450,46650,40050,41500,5339251
2017.12.31,000880,41500,43000,39500,41500,4624343
2018.1.31,000880,41900,48750,41850,47050,6730463
2018.2.28,000880,46700,47800,41500,44150,4264763
2018.3.31,000880,43300,43350,38200,39150,6222100
2018.4.30,000880,39200,41700,38000,39950,5677642
2018.5.31,000880,39850,42950,35450,36000,8017925
2018.6.30,000880,36000,37000,31250,31550,6673661
2018.7.31,000880,31450,32900,29900,32150,5745735
2018.8.31,000880,32500,34100,30250,31850,6355180
2018.9.30,000880,31850,33300,30550,32800,3610160
2018.10.31,000880,32800,33950,26300,28100,5601640
2018.11.30,000880,28200,30800,27650,30000,3502120
2018.12.31,000880,30250,32850,29600,31350,3589481
2019.1.31,000880,31450,35300,29250,35150,4586145
2019.2.28,000880,35200,35200,32150,32150,2986342
2019.3.31,000880,32200,32700,30100,30400,3010518
2019.4.30,000880,30400,32650,29400,29600,4463012
2019.5.31,000880,29500,29550,25050,25550,4801324
2019.6.30,000880,25450,27400,25050,26700,3351784
2019.7.31,000880,26900,27450,23100,23850,4020511
2019.8.31,000880,23700,24600,21150,24500,4832378
2019.9.30,000880,24500,26200,23750,25250,2996029
2019.10.31,000880,24950,25500,23250,23750,2709939
2019.11.30,000880,23550,26500,23500,24550,3155441
2019.12.31,000880,24700,25650,23700,25000,2533329
2020.1.31,000880,24950,25000,21750,21750,3982985
2020.2.29,000880,21050,23600,19850,20050,3945836
2020.3.31,000880,20050,21250,11850,15300,10726517
2020.4.30,000880,15100,21000,14650,20700,9470548
2020.5.31,000880,20000,20300,18400,20100,5348749
2020.6.30,000880,20250,29350,20100,22150,33645763
2020.7.31,000880,22350,28200,22150,25400,14881529
2020.8.31,000880,25200,27850,24500,27500,12408349
2020.9.30,000880,27500,34700,23650,25150,25516906
2020.10.31,000880,25650,27450,24050,24050,6720970
2020.11.30,000880,23950,27400,23950,25800,10476552
2020.12.31,000880,25700,28700,25500,28300,10643116
2021.1.31,000880,28700,37600,28450,32150,26944703
2021.2.28,000880,31950,34950,29000,29350,8685879
2021.3.31,000880,30150,31900,27700,31850,6864616
2021.4.30,000880,31950,33100,30300,30800,6409837
2021.5.31,000880,30750,34750,29150,31400,22560936
2021.6.30,000880,31500,33300,31200,31750,11433967
2021.7.31,000880,31800,32300,29600,29850,7094582
2021.8.31,000880,30000,35650,29700,34800,16220644
2021.9.30,000880,34700,37300,33400,34250,10707192
2021.10.31,000880,33900,35700,33100,33500,9273561
2021.11.30,000880,33550,33800,29850,29850,6272519
2021.12.31,000880,30150,33400,29800,31400,5295762
2013.11.30,000990,5920,5930,5480,5670,895546
2013.12.31,000990,5750,7970,4955,7530,9662005
2014.1.31,000990,7530,8750,7030,7450,12130836
2014.2.28,000990,7310,8000,6850,7210,5549537
2014.3.31,000990,7100,7330,6160,6700,3958165
2014.4.30,000990,6630,7360,6210,6960,7171107
2014.5.31,000990,7050,7120,6130,6170,3814936
2014.6.30,000990,6050,6110,3370,3915,16726296
2014.7.31,000990,3785,5420,3600,4040,29270287
2014.8.31,000990,4000,6770,3960,5890,38313514
2014.9.30,000990,5910,6400,5300,5490,10365757
2014.10.31,000990,5360,6220,4950,5340,11347462
2014.11.30,000990,5870,6230,4970,5700,6291040
2014.12.31,000990,5650,5740,4335,4615,5196476
2015.1.31,000990,4510,5000,4220,4975,2752066
2015.2.28,000990,4975,6390,4960,6220,5650995
2015.3.31,000990,6220,7400,5690,5990,10353286
2015.4.30,000990,5920,8680,5820,8200,13549509
2015.5.31,000990,8260,13400,7780,13150,19104754
2015.6.30,000990,12900,16550,12700,15800,10006410
2015.7.31,000990,15650,18400,14800,17200,10907708
2015.8.31,000990,17350,19300,13650,15550,10406464
2015.9.30,000990,15650,17000,13800,14100,13638179
2015.10.31,000990,14200,14550,11600,12150,12699281
2015.11.30,000990,12050,12550,9780,12100,15158313
2015.12.31,000990,12100,14550,12100,14300,11045528
2016.1.31,000990,14400,15150,12650,13750,10932939
2016.2.29,000990,13750,15550,11700,15200,10171196
2016.3.31,000990,15500,18850,14950,18050,12389214
2016.4.30,000990,18150,19500,16800,19450,7934990
2016.5.31,000990,19450,20900,17400,20050,10418160
2016.6.30,000990,20100,20950,16500,18450,11463872
2016.7.31,000990,18700,19500,17350,17800,8398154
2016.8.31,000990,18000,20550,16150,17050,14071133
2016.9.30,000990,17000,18150,15850,17800,6558290
2016.10.31,000990,17850,18750,16450,17050,6157318
2016.11.30,000990,16850,17500,15150,15550,6151370
2016.12.31,000990,15600,16950,14750,15900,4773470
2017.1.31,000990,16100,19450,15900,17550,10220581
2017.2.28,000990,17600,19400,15750,18800,10100829
2017.3.31,000990,18950,19750,17500,19100,7865541
2017.4.30,000990,19250,22250,19150,21100,20271699
2017.5.31,000990,21100,22250,19300,20000,13270724
2017.6.30,000990,19900,23450,19500,22500,19064058
2017.7.31,000990,22500,22550,18550,19150,12790030
2017.8.31,000990,19000,19450,15400,15950,13401456
2017.9.30,000990,16050,16300,14000,15300,14490909
2017.10.31,000990,15500,15700,13650,14300,8118959
2017.11.30,000990,14400,14800,12750,13400,11570394
2017.12.31,000990,13550,13550,11300,12000,7104377
2018.1.31,000990,12200,15050,11600,14800,15212975
2018.2.28,000990,14900,16500,14400,15300,17253941
2018.3.31,000990,15100,17100,14150,14750,11175493
2018.4.30,000990,14500,14650,12950,13450,8197389
2018.5.31,000990,13500,17500,13200,17000,9592739
2018.6.30,000990,16950,20800,16850,19600,16256481
2018.7.31,000990,19800,19800,16300,16800,9341930
2018.8.31,000990,16900,18500,15350,18350,9034078
2018.9.30,000990,18350,18700,15700,15800,5021706
2018.10.31,000990,15800,16000,10000,11350,8456924
2018.11.30,000990,11500,12750,11200,11750,6032868
2018.12.31,000990,11950,12400,10200,10850,4314886
2019.1.31,000990,10850,13900,9980,12900,9282955
2019.2.28,000990,13000,13600,12050,12450,6653035
2019.3.31,000990,12500,13550,11300,12500,5908936
2019.4.30,000990,12500,16450,12500,16000,15188629
2019.5.31,000990,16400,17000,13350,14600,14021265
2019.6.30,000990,14350,16750,14300,14750,13584895
2019.7.31,000990,14700,15900,12750,13350,18626286
2019.8.31,000990,13150,15000,11950,14700,11447594
2019.9.30,000990,14650,16150,14650,16000,7824391
2019.10.31,000990,16050,17800,15450,17000,7014972
2019.11.30,000990,16950,19250,16850,19000,7832726
2019.12.31,000990,19000,28850,18650,27600,18199433
2020.1.31,000990,27950,32800,26250,27350,17042650
2020.2.29,000990,26750,30900,23600,23800,14956651
2020.3.31,000990,24200,27100,14500,21650,30680041
2020.4.30,000990,21500,27100,20350,26750,25807588
2020.5.31,000990,26050,33100,25400,28600,30909135
2020.6.30,000990,29050,31550,26800,28850,23391623
2020.7.31,000990,29350,35800,28250,34100,28726249
2020.8.31,000990,34700,38600,32800,35550,29258509
2020.9.30,000990,35650,40350,34100,37500,25355022
2020.10.31,000990,37550,37950,30350,31950,11147999
2020.11.30,000990,31950,37500,31500,35450,16448047
2020.12.31,000990,35750,52300,34550,51000,55847464
2021.1.31,000990,52200,74300,48700,61500,59946873
2021.2.28,000990,61200,67900,54700,56400,26704844
2021.3.31,000990,58100,58700,48900,56300,21522513
2021.4.30,000990,57300,62700,53800,55300,21778716
2021.5.31,000990,55000,61000,50900,51600,20910978
2021.6.30,000990,51900,62700,51400,62400,24428621
2021.7.31,000990,62600,68500,58300,61000,26918006
2021.8.31,000990,62100,69500,56600,59800,25738708
2021.9.30,000990,59800,63300,51700,54600,10930213
2021.10.31,000990,53900,59000,49200,57500,11477079
2021.11.30,000990,57700,79200,56700,67000,36727550
2021.12.31,000990,67900,73500,66300,72700,17663587
2013.11.30,001450,31700,33100,31600,31950,1579171
2013.12.31,001450,32100,32700,30100,32500,4155845
2014.1.31,001450,32500,33300,30150,31100,4551653
2014.2.28,001450,30900,31050,28500,29100,5304390
2014.3.31,001450,29400,31050,28700,30700,5109141
2014.4.30,001450,30500,30600,29050,30300,4876604
2014.5.31,001450,30150,30350,28850,28950,3698696
2014.6.30,001450,28900,29600,28300,28850,3613265
2014.7.31,001450,28900,30700,27750,30500,5353698
2014.8.31,001450,30150,32600,30050,31150,4842932
2014.9.30,001450,31150,31800,29000,29100,3237942
2014.10.31,001450,29000,29400,27000,28250,3981078
2014.11.30,001450,28350,28350,25150,26650,6077541
2014.12.31,001450,26950,27000,25350,26000,4317963
2015.1.31,001450,26400,26900,24750,26100,4921437
2015.2.28,001450,26100,27850,25250,27250,4354303
2015.3.31,001450,26850,27200,24400,24800,5521580
2015.4.30,001450,24800,28600,23750,28600,9698250
2015.5.31,001450,28550,29300,26650,27800,5759204
2015.6.30,001450,27550,30250,25250,29500,9916550
2015.7.31,001450,29600,31850,28100,31700,7968646
2015.8.31,001450,31150,32100,26700,28000,6152192
2015.9.30,001450,28300,30550,26800,30250,5272195
2015.10.31,001450,30400,34700,30200,33950,5364751
2015.11.30,001450,34300,35500,32300,33900,6719217
2015.12.31,001450,33950,36600,32000,36050,4716417
2016.1.31,001450,35300,35400,29900,32350,5336203
2016.2.29,001450,32350,33350,29650,30750,5573080
2016.3.31,001450,31500,34700,31350,33200,5618440
2016.4.30,001450,33400,35450,31650,31800,5354638
2016.5.31,001450,32350,33300,30600,31600,4260839
2016.6.30,001450,31750,32900,28400,29250,5186251
2016.7.31,001450,29550,31150,28000,30300,5715281
